Date,Bloomberg Barclays Euro Government Inflation-Linked Bond All Maturities
04-10-2004,144.5783
01-10-2004,145.022
30-09-2004,145.1052
29-09-2004,144.7652
28-09-2004,145.1822
27-09-2004,145.0825
24-09-2004,144.677
23-09-2004,144.9284
22-09-2004,144.4652
21-09-2004,144.2526
20-09-2004,144.1487
17-09-2004,143.9117
16-09-2004,143.7015
15-09-2004,143.6292
14-09-2004,143.828
13-09-2004,143.4825
10-09-2004,143.7669
09-09-2004,143.4925
08-09-2004,142.8566
07-09-2004,142.7515
06-09-2004,143.0085
03-09-2004,142.7225
02-09-2004,143.5821
01-09-2004,143.6636
31-08-2004,144.0182
30-08-2004,143.6903
27-08-2004,143.6014
26-08-2004,143.7993
25-08-2004,143.9259
24-08-2004,143.6071
23-08-2004,143.4074
20-08-2004,144.052
19-08-2004,143.4573
18-08-2004,143.085
17-08-2004,143.4834
16-08-2004,143.3541
13-08-2004,143.7219
12-08-2004,143.3634
11-08-2004,142.993
10-08-2004,143.3211
09-08-2004,143.3322
06-08-2004,143.4424
05-08-2004,142.5435
04-08-2004,142.1964
03-08-2004,141.9842
02-08-2004,141.8691
30-07-2004,141.9182
29-07-2004,141.2787
28-07-2004,141.1197
27-07-2004,141.4009
26-07-2004,141.4654
23-07-2004,141.411
22-07-2004,141.5948
21-07-2004,141.0666
20-07-2004,141.8745
19-07-2004,142.1741
16-07-2004,142.4595
15-07-2004,141.7394
14-07-2004,141.6488
13-07-2004,141.6126
12-07-2004,141.9846
09-07-2004,141.8984
08-07-2004,141.8987
07-07-2004,141.9434
06-07-2004,141.8708
05-07-2004,141.8532
02-07-2004,141.811
01-07-2004,140.8906
30-06-2004,140.8586
29-06-2004,140.062
28-06-2004,139.9409
25-06-2004,140.3822
24-06-2004,140.6871
23-06-2004,139.9516
22-06-2004,139.9863
21-06-2004,140.4205
18-06-2004,140.6792
17-06-2004,140.3287
16-06-2004,140.2937
15-06-2004,140.5692
14-06-2004,139.5262
11-06-2004,139.4822
10-06-2004,139.5898
09-06-2004,139.4367
08-06-2004,140.3163
07-06-2004,140.1526
04-06-2004,140.1677
03-06-2004,140.6331
02-06-2004,140.5343
01-06-2004,140.3219
31-05-2004,140.204
28-05-2004,140.178
27-05-2004,140.4295
26-05-2004,139.892
25-05-2004,139.3483
24-05-2004,139.0328
21-05-2004,139.3352
20-05-2004,139.0965
19-05-2004,138.7595
18-05-2004,139.0282
17-05-2004,139.4969
14-05-2004,138.9715
13-05-2004,138.6051
12-05-2004,138.5449
11-05-2004,138.4749
10-05-2004,138.304
07-05-2004,138.3392
06-05-2004,139.1809
05-05-2004,139.5365
04-05-2004,139.4551
03-05-2004,139.5318
30-04-2004,139.2395
29-04-2004,138.9692
28-04-2004,138.7099
27-04-2004,138.736
26-04-2004,138.7208
23-04-2004,138.962
22-04-2004,139.0116
21-04-2004,138.9648
20-04-2004,139.1217
19-04-2004,139.4665
16-04-2004,139.5283
15-04-2004,139.1961
14-04-2004,138.7715
13-04-2004,138.5779
12-04-2004,139.3974
09-04-2004,139.3974
08-04-2004,139.3974
07-04-2004,139.7178
06-04-2004,139.4346
05-04-2004,139.2258
02-04-2004,139.7351
01-04-2004,140.8252
31-03-2004,141.2472
30-03-2004,140.9114
29-03-2004,140.8958
26-03-2004,141.8699
25-03-2004,142.0868
24-03-2004,141.9532
23-03-2004,141.5604
22-03-2004,141.6896
19-03-2004,141.5362
18-03-2004,141.4535
17-03-2004,141.2659
16-03-2004,140.722
15-03-2004,141.1911
12-03-2004,141.0793
11-03-2004,140.9167
10-03-2004,140.4963
09-03-2004,140.7187
08-03-2004,140.5493
05-03-2004,139.7508
04-03-2004,138.5266
03-03-2004,138.0152
02-03-2004,138.5725
01-03-2004,138.6394
27-02-2004,138.9998
26-02-2004,138.6171
25-02-2004,138.534
24-02-2004,138.5927
23-02-2004,137.9872
20-02-2004,137.9222
19-02-2004,138.0542
18-02-2004,138.5141
17-02-2004,138.5364
16-02-2004,138.3655
13-02-2004,138.3073
12-02-2004,138.1562
11-02-2004,138.0462
10-02-2004,137.4725
09-02-2004,137.4468
06-02-2004,137.4882
05-02-2004,137.15
04-02-2004,136.9156
03-02-2004,136.8309
02-02-2004,136.6673
30-01-2004,136.4859
29-01-2004,136.0363
28-01-2004,137.1666
27-01-2004,137.1935
26-01-2004,137.2362
23-01-2004,138.1866
22-01-2004,137.4344
21-01-2004,136.9711
20-01-2004,136.9512
19-01-2004,136.4926
16-01-2004,136.5333
15-01-2004,136.6309
14-01-2004,136.483
13-01-2004,136.8666
12-01-2004,137.3576
09-01-2004,137.2619
08-01-2004,136.4604
07-01-2004,136.3955
06-01-2004,136.334
05-01-2004,135.8501
02-01-2004,135.5832
01-01-2004,136.1551
31-12-2003,136.1551
30-12-2003,136.1497
29-12-2003,135.9579
26-12-2003,135.947
25-12-2003,135.947
24-12-2003,135.947
23-12-2003,135.9338
22-12-2003,135.8277
19-12-2003,135.3848
18-12-2003,135.7239
17-12-2003,135.6714
16-12-2003,135.1816
15-12-2003,135.0546
12-12-2003,135.2659
11-12-2003,134.9542
10-12-2003,135.1869
09-12-2003,134.9941
08-12-2003,135.2682
05-12-2003,135.2823
04-12-2003,134.4532
03-12-2003,134.601
02-12-2003,134.2957
01-12-2003,133.9023
28-11-2003,134.356
27-11-2003,134.1734
26-11-2003,134.3847
25-11-2003,134.0653
24-11-2003,134.1535
21-11-2003,135.0858
20-11-2003,134.9837
19-11-2003,134.8812
18-11-2003,135.1375
17-11-2003,135.0632
14-11-2003,134.8941
13-11-2003,134.4705
12-11-2003,134.0364
11-11-2003,133.9491
10-11-2003,133.8117
07-11-2003,133.6427
06-11-2003,134.0991
05-11-2003,134.8376
04-11-2003,134.8006
03-11-2003,134.2453
31-10-2003,134.9703
30-10-2003,134.4374
29-10-2003,134.5592
28-10-2003,134.2168
27-10-2003,134.1291
24-10-2003,134.3678
23-10-2003,134.3483
22-10-2003,134.4549
21-10-2003,134.3234
20-10-2003,134.0577
17-10-2003,134.053
16-10-2003,134.0678
15-10-2003,133.9362
14-10-2003,134.3239
13-10-2003,134.2262
10-10-2003,134.7665
09-10-2003,133.3857
08-10-2003,133.6395
07-10-2003,133.2029
06-10-2003,133.4878
03-10-2003,133.0062
02-10-2003,133.92
01-10-2003,135.2352
30-09-2003,135.2923
29-09-2003,134.4589
26-09-2003,134.3674
25-09-2003,133.8508
24-09-2003,133.5007
23-09-2003,133.7969
22-09-2003,133.4655
19-09-2003,133.0533
18-09-2003,132.5493
17-09-2003,132.7235
16-09-2003,132.5994
15-09-2003,132.9379
12-09-2003,133.1319
11-09-2003,131.7944
10-09-2003,132.0557
09-09-2003,131.464
08-09-2003,131.6782
05-09-2003,131.2985
04-09-2003,130.7178
03-09-2003,130.2874
02-09-2003,130.6118
01-09-2003,131.9881
29-08-2003,132.2444
28-08-2003,132.369
27-08-2003,132.0254
26-08-2003,132.323
25-08-2003,132.3385
22-08-2003,132.3671
21-08-2003,132.1183
20-08-2003,132.2035
19-08-2003,132.2791
18-08-2003,132.1664
15-08-2003,132.163
14-08-2003,131.5749
13-08-2003,131.7237
12-08-2003,132.6507
11-08-2003,132.3253
08-08-2003,133.1822
07-08-2003,132.004
06-08-2003,131.6011
05-08-2003,131.4849
04-08-2003,131.727
01-08-2003,130.938
31-07-2003,131.008
30-07-2003,131.867
29-07-2003,132.164
28-07-2003,131.781
25-07-2003,132.706
24-07-2003,131.944
23-07-2003,132.218
22-07-2003,131.847
21-07-2003,131.992
18-07-2003,132.249
17-07-2003,131.786
16-07-2003,132.46
15-07-2003,132.744
14-07-2003,133.733
11-07-2003,133.377
10-07-2003,132.738
09-07-2003,132.129
08-07-2003,132.317
07-07-2003,132.419
04-07-2003,132.796
03-07-2003,131.978
02-07-2003,132.301
01-07-2003,132.981
30-06-2003,132.391
27-06-2003,131.988
26-06-2003,132.528
25-06-2003,133.728
24-06-2003,133.341
23-06-2003,133.744
20-06-2003,133.48
19-06-2003,133.244
18-06-2003,133.106
17-06-2003,134.358
16-06-2003,135.553
13-06-2003,136.119
12-06-2003,135.662
11-06-2003,135.756
09-06-2003,134.987
06-06-2003,133.816
05-06-2003,134.611
04-06-2003,134.073
03-06-2003,134.193
02-06-2003,133.168
30-05-2003,133.231
29-05-2003,133.234
28-05-2003,132.341
27-05-2003,133.652
26-05-2003,134.205
23-05-2003,134.177
22-05-2003,133.641
21-05-2003,133.657
20-05-2003,132.93
19-05-2003,132.554
16-05-2003,131.847
15-05-2003,131.128
14-05-2003,130.456
13-05-2003,130.422
12-05-2003,130.617
09-05-2003,130.737
08-05-2003,131.083
06-05-2003,129.899
05-05-2003,129.887
02-05-2003,129.658
01-05-2003,129.49
30-04-2003,129.49
29-04-2003,129.064
28-04-2003,129.326
25-04-2003,129.487
24-04-2003,129.227
23-04-2003,129.019
22-04-2003,129.701
21-04-2003,129.236
18-04-2003,129.236
17-04-2003,129.236
16-04-2003,128.949
15-04-2003,128.6735
14-04-2003,128.5169
11-04-2003,128.7679
10-04-2003,129.4023
09-04-2003,128.6097
08-04-2003,128.5233
07-04-2003,128.4014
04-04-2003,129.2717
03-04-2003,129.2514
02-04-2003,130.2216
01-04-2003,131.0533
31-03-2003,130.9563
28-03-2003,129.65
27-03-2003,129.321
26-03-2003,128.793
25-03-2003,128.69
24-03-2003,128.698
21-03-2003,127.954
20-03-2003,128.767
19-03-2003,128.61
18-03-2003,129.324
17-03-2003,129.231
14-03-2003,130.861
13-03-2003,131.402
12-03-2003,133.12
11-03-2003,133.551
10-03-2003,133.524
07-03-2003,133.259
06-03-2003,132.714
05-03-2003,132.542
04-03-2003,132.264
03-03-2003,132.033
28-02-2003,131.833
27-02-2003,131.278
26-02-2003,131.915
25-02-2003,132.393
24-02-2003,132.191
21-02-2003,131.607
20-02-2003,131.596
19-02-2003,131.332
18-02-2003,130.782
17-02-2003,131.112
14-02-2003,131.387
13-02-2003,131.667
12-02-2003,131.52
11-02-2003,130.589
10-02-2003,130.791
07-02-2003,130.606
06-02-2003,130.536
05-02-2003,130.663
04-02-2003,129.95
03-02-2003,128.934
31-01-2003,128.846
30-01-2003,128.505
29-01-2003,128.663
28-01-2003,128.375
27-01-2003,128.767
24-01-2003,128.897
23-01-2003,128.353
22-01-2003,128.262
21-01-2003,128.237
20-01-2003,128.325
17-01-2003,127.935
16-01-2003,126.991
15-01-2003,127.011
14-01-2003,126.738
13-01-2003,126.425
10-01-2003,126.45
09-01-2003,126.065
08-01-2003,125.677
07-01-2003,125.183
06-01-2003,124.914
03-01-2003,124.865
02-01-2003,124.946
01-01-2003,125.694
31-12-2002,125.694
30-12-2002,125.6699
27-12-2002,125.4862
26-12-2002,124.7322
25-12-2002,124.7322
24-12-2002,124.7322
23-12-2002,124.7154
20-12-2002,124.5769
19-12-2002,124.3021
18-12-2002,124.0806
17-12-2002,123.4965
16-12-2002,123.3089
13-12-2002,123.2805
12-12-2002,123.0504
11-12-2002,122.6691
10-12-2002,122.4277
09-12-2002,122.3812
06-12-2002,122.1714
05-12-2002,121.918
04-12-2002,121.5742
03-12-2002,121.3414
02-12-2002,120.9034
29-11-2002,121.1287
28-11-2002,120.8285
27-11-2002,120.6516
26-11-2002,120.9553
25-11-2002,120.5783
22-11-2002,120.7012
21-11-2002,120.7363
20-11-2002,121.1988
19-11-2002,120.9066
18-11-2002,120.7296
15-11-2002,120.8869
14-11-2002,120.7326
13-11-2002,121.1105
12-11-2002,121.0522
11-11-2002,120.4782
08-11-2002,120.2459
07-11-2002,119.7248
06-11-2002,119.2903
05-11-2002,119.2505
04-11-2002,119.5375
01-11-2002,119.6077
31-10-2002,119.88
30-10-2002,119.6026
29-10-2002,119.7285
28-10-2002,119.4427
25-10-2002,119.2572
24-10-2002,118.9221
23-10-2002,119.1474
22-10-2002,118.7159
21-10-2002,119.2758
18-10-2002,119.1886
17-10-2002,119.3124
16-10-2002,119.1176
15-10-2002,119.4078
14-10-2002,120.0608
11-10-2002,120.2623
10-10-2002,120.7609
09-10-2002,121.2571
08-10-2002,121.4435
07-10-2002,121.315
04-10-2002,120.9982
03-10-2002,120.7715
02-10-2002,120.9036
01-10-2002,121.4254
30-09-2002,121.6955
27-09-2002,121.2702
26-09-2002,121.3967
25-09-2002,121.5682
24-09-2002,121.6653
23-09-2002,121.5381
20-09-2002,121.388
19-09-2002,122.133
18-09-2002,122.0578
17-09-2002,121.8527
16-09-2002,122.0348
13-09-2002,121.3703
12-09-2002,120.9494
11-09-2002,120.3241
10-09-2002,120.6677
09-09-2002,120.6828
06-09-2002,120.7618
05-09-2002,120.3835
04-09-2002,120.1946
03-09-2002,119.8994
02-09-2002,119.5272
30-08-2002,119.0967
29-08-2002,118.9916
28-08-2002,118.3744
27-08-2002,117.9667
26-08-2002,118.0464
23-08-2002,117.9582
22-08-2002,117.8236
21-08-2002,118.0665
20-08-2002,118.3965
19-08-2002,118.1341
16-08-2002,118.0862
15-08-2002,118.133
14-08-2002,118.7934
13-08-2002,118.3796
12-08-2002,118.1717
09-08-2002,118.0251
08-08-2002,117.8756
07-08-2002,118.0772
06-08-2002,117.7367
05-08-2002,117.9812
02-08-2002,118.0947
01-08-2002,117.492
31-07-2002,117.2736
30-07-2002,116.9232
29-07-2002,117.0209
26-07-2002,117.3187
25-07-2002,117.2314
24-07-2002,117.0935
23-07-2002,116.7009
22-07-2002,116.7058
19-07-2002,116.4063
18-07-2002,116.4038
17-07-2002,116.394
16-07-2002,116.3498
15-07-2002,116.4047
12-07-2002,116.0062
11-07-2002,115.7768
10-07-2002,115.4952
09-07-2002,115.4045
08-07-2002,115.3878
05-07-2002,115.3076
04-07-2002,115.6832
03-07-2002,115.9484
02-07-2002,115.9955
01-07-2002,115.8837
28-06-2002,115.9254
27-06-2002,115.9237
26-06-2002,116.0661
25-06-2002,115.567
24-06-2002,115.6775
21-06-2002,115.5013
20-06-2002,115.5292
19-06-2002,115.4281
18-06-2002,115.1463
17-06-2002,114.9685
14-06-2002,115.0877
13-06-2002,115.2579
12-06-2002,114.8044
11-06-2002,114.7629
10-06-2002,114.685
07-06-2002,114.6599
06-06-2002,114.4362
05-06-2002,114.5677
04-06-2002,114.6151
03-06-2002,114.5055
31-05-2002,114.4804
30-05-2002,114.5729
29-05-2002,114.4528
28-05-2002,114.352
27-05-2002,114.3255
24-05-2002,114.4537
23-05-2002,114.427
22-05-2002,114.3487
21-05-2002,114.2193
20-05-2002,114.2442
17-05-2002,113.9913
16-05-2002,113.9789
15-05-2002,113.796
14-05-2002,113.6799
13-05-2002,113.8015
10-05-2002,113.6919
09-05-2002,113.6144
08-05-2002,113.7061
07-05-2002,113.7242
06-05-2002,113.6456
03-05-2002,113.5899
02-05-2002,113.4305
01-05-2002,113.569
30-04-2002,113.5577
29-04-2002,113.5311
26-04-2002,113.6076
25-04-2002,113.6291
24-04-2002,113.467
23-04-2002,113.4446
22-04-2002,113.6337
19-04-2002,113.4107
18-04-2002,113.3597
17-04-2002,113.3601
16-04-2002,113.1339
15-04-2002,113.4495
12-04-2002,113.3216
11-04-2002,113.1411
10-04-2002,112.9695
09-04-2002,113.0026
08-04-2002,113.0204
05-04-2002,113.0039
04-04-2002,112.7649
03-04-2002,112.5056
02-04-2002,111.6457
01-04-2002,111.4973
29-03-2002,111.4973
28-03-2002,111.4973
27-03-2002,111.6123
26-03-2002,111.4728
25-03-2002,111.1765
22-03-2002,111.1035
21-03-2002,111.1473
20-03-2002,111.1264
19-03-2002,110.9111
18-03-2002,110.7632
15-03-2002,110.8255
14-03-2002,110.8407
13-03-2002,111.317
12-03-2002,111.2848
11-03-2002,111.0836
08-03-2002,111.0042
07-03-2002,110.9933
06-03-2002,111.4194
05-03-2002,111.4684
04-03-2002,111.5125
01-03-2002,111.6854
28-02-2002,111.7112
27-02-2002,111.7421
26-02-2002,111.7041
25-02-2002,111.6742
22-02-2002,111.4554
21-02-2002,111.4709
20-02-2002,111.1843
19-02-2002,111.3357
18-02-2002,111.2747
15-02-2002,111.2615
14-02-2002,111.1863
13-02-2002,111.2666
12-02-2002,111.3942
11-02-2002,111.4794
08-02-2002,111.5631
07-02-2002,111.5385
06-02-2002,112.0103
05-02-2002,111.9412
04-02-2002,111.86
01-02-2002,111.4623
31-01-2002,111.0321
30-01-2002,110.9572
29-01-2002,110.98
28-01-2002,110.7706
25-01-2002,111.1574
24-01-2002,111.6238
23-01-2002,111.9123
22-01-2002,111.5509
21-01-2002,111.2755
18-01-2002,111.2727
17-01-2002,111.3862
16-01-2002,111.5674
15-01-2002,111.2222
14-01-2002,110.841
11-01-2002,110.58
10-01-2002,110.5399
09-01-2002,110.2582
08-01-2002,110.7077
07-01-2002,110.7558
04-01-2002,110.7543
03-01-2002,111.2642
02-01-2002,111.1915
01-01-2002,111.1115
31-12-2001,111.1115
28-12-2001,111.1119
27-12-2001,111.3014
26-12-2001,111.5475
25-12-2001,111.5212
24-12-2001,111.5163
21-12-2001,111.4985
20-12-2001,111.5307
19-12-2001,111.6368
18-12-2001,111.5438
17-12-2001,111.4464
14-12-2001,111.7087
13-12-2001,111.5294
12-12-2001,111.5807
11-12-2001,111.3261
10-12-2001,111.2932
07-12-2001,111.0976
06-12-2001,111.2231
05-12-2001,111.5975
04-12-2001,112.2066
03-12-2001,111.9115
30-11-2001,112.0246
29-11-2001,111.7363
28-11-2001,111.652
27-11-2001,111.5832
26-11-2001,112.1562
23-11-2001,112.0923
22-11-2001,111.9489
21-11-2001,111.9788
20-11-2001,112.1328
19-11-2001,112.1247
16-11-2001,112.0965
15-11-2001,112.256
14-11-2001,112.3293
13-11-2001,112.6106
12-11-2001,112.7892
09-11-2001,112.7306
08-11-2001,112.6885
07-11-2001,112.6395
06-11-2001,112.1801
05-11-2001,112.1482
02-11-2001,112.0485
01-11-2001,112.1416
31-10-2001,111.7808
30-10-2001,111.5576
29-10-2001,111.4202
26-10-2001,111.287
25-10-2001,111.1508
24-10-2001,110.8791
23-10-2001,111.1614
22-10-2001,111.3894
19-10-2001,111.298
18-10-2001,111.1812
17-10-2001,110.9599
16-10-2001,110.9292
15-10-2001,110.6551
12-10-2001,110.3792
11-10-2001,110.2623
10-10-2001,110.1758
09-10-2001,110.3612
08-10-2001,110.7932
05-10-2001,111.1562
04-10-2001,110.9054
03-10-2001,111.0016
02-10-2001,110.5182
01-10-2001,110.1884
28-09-2001,110.0701
27-09-2001,109.9683
26-09-2001,109.7124
25-09-2001,109.6873
24-09-2001,109.5441
21-09-2001,109.772
20-09-2001,109.8698
19-09-2001,109.8702
18-09-2001,110.1115
17-09-2001,110.2008
14-09-2001,110.6259
13-09-2001,110.094
12-09-2001,110.3022
11-09-2001,109.6468
10-09-2001,109.6449
07-09-2001,109.5894
06-09-2001,109.3588
05-09-2001,109.0151
04-09-2001,109.5152
03-09-2001,109.8315
31-08-2001,109.8285
30-08-2001,109.8256
29-08-2001,109.4433
28-08-2001,109.5049
27-08-2001,109.3845
24-08-2001,109.3751
23-08-2001,109.6577
22-08-2001,109.6476
21-08-2001,109.7427
20-08-2001,109.8721
17-08-2001,109.8649
16-08-2001,109.5414
15-08-2001,109.4504
14-08-2001,109.094
13-08-2001,109.148
10-08-2001,109.1387
09-08-2001,108.8099
08-08-2001,108.5088
07-08-2001,108.3516
06-08-2001,108.3414
03-08-2001,108.3281
02-08-2001,108.3058
01-08-2001,108.3871
31-07-2001,108.2641
30-07-2001,108.1772
27-07-2001,108.1165
26-07-2001,107.7447
25-07-2001,107.7633
24-07-2001,107.8105
23-07-2001,107.6263
20-07-2001,107.5932
19-07-2001,107.4593
18-07-2001,107.4815
17-07-2001,107.268
16-07-2001,107.1346
13-07-2001,107.0503
12-07-2001,107.0846
11-07-2001,107.3933
10-07-2001,107.2151
09-07-2001,107.1578
06-07-2001,107.2254
05-07-2001,107.0533
04-07-2001,106.8819
03-07-2001,107.1843
02-07-2001,107.6579
29-06-2001,107.7397
28-06-2001,108.5413
27-06-2001,108.6653
26-06-2001,108.5786
25-06-2001,108.7401
22-06-2001,108.7141
21-06-2001,108.7296
20-06-2001,108.5278
19-06-2001,108.4219
18-06-2001,108.4459
15-06-2001,108.5728
14-06-2001,108.6213
13-06-2001,108.4386
12-06-2001,108.1845
11-06-2001,107.481
08-06-2001,107.2771
07-06-2001,107.2271
06-06-2001,107.2776
05-06-2001,107.1447
04-06-2001,107.0116
01-06-2001,107.0116
31-05-2001,106.9378
30-05-2001,107.0919
29-05-2001,107.0401
28-05-2001,106.9024
25-05-2001,106.8765
24-05-2001,107.0945
23-05-2001,107.0422
22-05-2001,107.0002
21-05-2001,107.0684
18-05-2001,107.3005
17-05-2001,107.3364
16-05-2001,107.1
15-05-2001,106.916
14-05-2001,106.8893
11-05-2001,106.9954
10-05-2001,106.9329
09-05-2001,106.5934
08-05-2001,106.3758
07-05-2001,106.3758
04-05-2001,106.3495
03-05-2001,106.2789
02-05-2001,106.0414
01-05-2001,105.935
30-04-2001,105.935
27-04-2001,105.9483
26-04-2001,106.0218
25-04-2001,105.7574
24-04-2001,105.6277
23-04-2001,105.8275
20-04-2001,105.7542
19-04-2001,105.7601
18-04-2001,105.6908
17-04-2001,106.0839
16-04-2001,106.3038
13-04-2001,106.3038
12-04-2001,106.2879
11-04-2001,106.3455
10-04-2001,106.6596
09-04-2001,106.6993
06-04-2001,106.6994
05-04-2001,106.6336
04-04-2001,106.5586
03-04-2001,106.6087
02-04-2001,106.5925
30-03-2001,106.6
29-03-2001,106.5935
28-03-2001,106.5035
27-03-2001,106.5022
26-03-2001,106.5401
23-03-2001,106.5327
22-03-2001,106.6254
21-03-2001,106.373
20-03-2001,106.372
19-03-2001,106.4656
16-03-2001,106.5062
15-03-2001,106.4181
14-03-2001,106.3606
13-03-2001,106.2691
12-03-2001,106.399
09-03-2001,106.3445
08-03-2001,106.2978
07-03-2001,106.2659
06-03-2001,106.2898
05-03-2001,106.3003
02-03-2001,106.3072
01-03-2001,106.1268
28-02-2001,106.1173
27-02-2001,106.0549
26-02-2001,105.9565
23-02-2001,106.0601
22-02-2001,106.4383
21-02-2001,106.345
20-02-2001,106.4073
19-02-2001,106.4721
16-02-2001,106.3815
15-02-2001,106.3743
14-02-2001,106.423
13-02-2001,106.4791
12-02-2001,106.4054
09-02-2001,106.2852
08-02-2001,106.2004
07-02-2001,106.3218
06-02-2001,106.3069
05-02-2001,106.1
02-02-2001,105.9172
01-02-2001,105.6167
31-01-2001,105.5685
30-01-2001,105.5052
29-01-2001,105.4962
26-01-2001,105.6219
25-01-2001,105.3533
24-01-2001,105.3628
23-01-2001,105.8605
22-01-2001,105.7578
19-01-2001,105.8177
18-01-2001,105.9556
17-01-2001,106.0099
16-01-2001,105.9082
15-01-2001,105.9845
12-01-2001,106.0457
11-01-2001,106.4376
10-01-2001,106.2477
09-01-2001,106.3442
08-01-2001,106.3528
05-01-2001,106.2513
04-01-2001,106.05
03-01-2001,106.1053
02-01-2001,105.9109
01-01-2001,105.6344
29-12-2000,105.6344
28-12-2000,105.604
27-12-2000,105.667
26-12-2000,105.6334
25-12-2000,105.6283
22-12-2000,105.6283
21-12-2000,105.6225
20-12-2000,105.5199
19-12-2000,105.3676
18-12-2000,105.6788
15-12-2000,105.5235
14-12-2000,105.3125
13-12-2000,105.3066
12-12-2000,105.2498
11-12-2000,105.3208
08-12-2000,105.3639
07-12-2000,105.4665
06-12-2000,105.5791
05-12-2000,105.2693
04-12-2000,105.4094
01-12-2000,105.087
30-11-2000,105.0414
29-11-2000,104.7898
28-11-2000,104.7719
27-11-2000,104.5756
24-11-2000,104.6249
23-11-2000,104.3459
22-11-2000,104.1671
21-11-2000,104.0892
20-11-2000,104.0633
17-11-2000,104.037
16-11-2000,104.0884
15-11-2000,104.1362
14-11-2000,104.1329
13-11-2000,104.1067
10-11-2000,104.0804
09-11-2000,104.0549
08-11-2000,104.1027
07-11-2000,104.0937
06-11-2000,104.0675
03-11-2000,104.0719
02-11-2000,103.9893
01-11-2000,103.6599
31-10-2000,103.6599
30-10-2000,103.298
27-10-2000,103.2719
26-10-2000,103.1546
25-10-2000,103.1678
24-10-2000,103.3015
23-10-2000,103.8367
20-10-2000,103.9728
19-10-2000,103.9302
18-10-2000,103.9142
17-10-2000,103.5321
16-10-2000,103.5171
13-10-2000,103.5014
12-10-2000,102.8252
11-10-2000,102.6173
10-10-2000,102.3516
09-10-2000,102.1369
06-10-2000,102.0276
05-10-2000,101.7241
04-10-2000,102.0936
03-10-2000,102.0468
02-10-2000,102.0316
29-09-2000,102.0594
28-09-2000,102.0434
27-09-2000,102.1545
26-09-2000,102.1339
25-09-2000,102.1317
22-09-2000,102.1289
21-09-2000,101.5838
20-09-2000,101.4139
19-09-2000,101.4061
18-09-2000,101.3162
15-09-2000,101.5762
14-09-2000,101.574
13-09-2000,101.4598
12-09-2000,101.4883
11-09-2000,101.4861
08-09-2000,101.4842
07-09-2000,101.556
06-09-2000,101.5539
05-09-2000,101.6939
04-09-2000,101.6913
01-09-2000,101.6883
31-08-2000,101.6861
30-08-2000,101.6532
29-08-2000,101.9448
28-08-2000,102.4484
25-08-2000,102.4291
24-08-2000,102.4105
23-08-2000,102.3915
22-08-2000,102.1845
21-08-2000,101.7983
18-08-2000,101.832
17-08-2000,102.2339
16-08-2000,102.2153
15-08-2000,102.3539
14-08-2000,102.3539
11-08-2000,102.3214
10-08-2000,102.265
09-08-2000,102.1115
08-08-2000,102.0173
07-08-2000,101.9987
04-08-2000,101.2978
03-08-2000,101.2796
02-08-2000,101.3615
01-08-2000,101.305
31-07-2000,101.1788
28-07-2000,101.161
27-07-2000,101.1419
26-07-2000,101.1642
25-07-2000,101.0795
24-07-2000,100.9667
21-07-2000,100.9509
20-07-2000,100.6816
19-07-2000,100.5223
18-07-2000,100.3313
17-07-2000,100.3329
14-07-2000,100.4342
13-07-2000,100.4342
12-07-2000,100.4195
11-07-2000,100.4035
10-07-2000,100.4653
07-07-2000,100.449
06-07-2000,100.0798
05-07-2000,100.5954
04-07-2000,100.4765
03-07-2000,100.461
30-06-2000,100.585
29-06-2000,100.8541
28-06-2000,100.6317
27-06-2000,100.7362
26-06-2000,100.2998
23-06-2000,100.4297
22-06-2000,100.4204
21-06-2000,101.0099
20-06-2000,101.089
19-06-2000,101.0801
16-06-2000,101.0708
15-06-2000,100.4299
14-06-2000,100.4213
13-06-2000,100.3946
12-06-2000,100.1116
09-06-2000,100.1116
08-06-2000,100.2418
07-06-2000,100.9661
06-06-2000,100.9308
05-06-2000,100.9853
02-06-2000,100.6165
01-06-2000,100.1871
31-05-2000,100.1871
30-05-2000,100.0623
29-05-2000,100.0364
26-05-2000,100.0025
25-05-2000,99.6444
24-05-2000,99.4651
23-05-2000,99.1818
22-05-2000,98.8068
19-05-2000,98.503
18-05-2000,98.5525
17-05-2000,98.417
16-05-2000,98.5714
15-05-2000,98.7324
12-05-2000,98.9869
11-05-2000,99.1172
10-05-2000,99.5037
09-05-2000,99.5992
08-05-2000,99.6481
05-05-2000,99.7525
04-05-2000,99.7281
03-05-2000,100.0843
02-05-2000,100.2663
01-05-2000,100.2409
28-04-2000,100.2409
27-04-2000,100.2162
26-04-2000,100.1911
25-04-2000,99.886
24-04-2000,99.8735
21-04-2000,99.8735
20-04-2000,99.8621
19-04-2000,99.8499
18-04-2000,99.7899
17-04-2000,99.8388
14-04-2000,99.4277
13-04-2000,99.416
12-04-2000,99.4042
11-04-2000,99.3679
10-04-2000,99.3557
07-04-2000,99.2631
06-04-2000,99.0659
05-04-2000,99.2926
04-04-2000,99.1406
03-04-2000,99.1987
31-03-2000,99.1873
30-03-2000,99.1751
29-03-2000,99.1634
28-03-2000,99.133
27-03-2000,99.0631
24-03-2000,99.2614
23-03-2000,99.397
22-03-2000,98.9779
21-03-2000,98.962
