Date,SPGSCI
14-12-1981,202.71
11-12-1981,202.94
10-12-1981,203.72
09-12-1981,206.77
08-12-1981,207.14
07-12-1981,208.94
04-12-1981,213.51
03-12-1981,214.33
02-12-1981,216.02
01-12-1981,215.71
30-11-1981,215.42
27-11-1981,214.21
25-11-1981,213.74
24-11-1981,212.75
23-11-1981,212.84
20-11-1981,216.39
19-11-1981,218.68
18-11-1981,219.71
17-11-1981,221.78
16-11-1981,223.03
13-11-1981,225.82
12-11-1981,225.18
11-11-1981,223.1
10-11-1981,222.46
09-11-1981,222.31
06-11-1981,220.71
05-11-1981,220.59
04-11-1981,220.15
03-11-1981,219.85
02-11-1981,220.24
30-10-1981,221.34
29-10-1981,221.66
28-10-1981,221.07
27-10-1981,220.06
26-10-1981,218.55
23-10-1981,220.18
22-10-1981,219.96
21-10-1981,219.83
20-10-1981,219.57
19-10-1981,222.73
16-10-1981,223.25
15-10-1981,222.99
14-10-1981,223.84
13-10-1981,226.05
12-10-1981,222.77
09-10-1981,222.45
08-10-1981,222.56
07-10-1981,223.02
06-10-1981,224.37
05-10-1981,224.64
02-10-1981,225.13
01-10-1981,222.21
30-09-1981,222.98
29-09-1981,223.96
28-09-1981,223.4
25-09-1981,223.75
24-09-1981,227.43
23-09-1981,227.53
22-09-1981,227.53
21-09-1981,229.11
18-09-1981,228.41
17-09-1981,227.99
16-09-1981,228.91
15-09-1981,231.7
14-09-1981,231.64
11-09-1981,229.72
10-09-1981,229.01
09-09-1981,226.87
08-09-1981,223.84
04-09-1981,224.37
03-09-1981,225.59
02-09-1981,224.13
01-09-1981,224.03
31-08-1981,223.07
28-08-1981,225.12
27-08-1981,225.06
26-08-1981,223.81
25-08-1981,221.46
24-08-1981,222.37
21-08-1981,227.44
20-08-1981,228.98
19-08-1981,231.36
18-08-1981,230.32
17-08-1981,230.39
14-08-1981,230.5
13-08-1981,229.8
12-08-1981,230.6
11-08-1981,228.71
10-08-1981,227.19
07-08-1981,227.58
06-08-1981,227.71
05-08-1981,227.19
04-08-1981,226.97
03-08-1981,227.71
31-07-1981,230.58
30-07-1981,228.13
29-07-1981,229.9
28-07-1981,227.89
27-07-1981,226.14
24-07-1981,227.82
23-07-1981,226.83
22-07-1981,224.89
21-07-1981,225.3
20-07-1981,225.88
17-07-1981,228.69
16-07-1981,228.62
15-07-1981,228.17
14-07-1981,228.58
13-07-1981,231.39
10-07-1981,231.32
09-07-1981,230.19
08-07-1981,230.24
07-07-1981,232.11
06-07-1981,233.71
02-07-1981,229.73
01-07-1981,229.55
30-06-1981,227.64
29-06-1981,229.08
26-06-1981,232.14
25-06-1981,234.91
24-06-1981,236.54
23-06-1981,238.43
22-06-1981,238.82
19-06-1981,240.92
18-06-1981,242.23
17-06-1981,240.51
16-06-1981,240.37
15-06-1981,242.38
12-06-1981,242.58
11-06-1981,241.93
10-06-1981,243.87
09-06-1981,241.26
08-06-1981,241.81
05-06-1981,240.04
04-06-1981,237.25
03-06-1981,236.4
02-06-1981,241.25
01-06-1981,241.62
29-05-1981,243.65
28-05-1981,241.6
27-05-1981,240.74
26-05-1981,238.99
22-05-1981,236.81
21-05-1981,235.34
20-05-1981,236.77
19-05-1981,235.16
18-05-1981,235.31
15-05-1981,233.02
14-05-1981,235.61
13-05-1981,234.89
12-05-1981,235.11
11-05-1981,238.86
08-05-1981,242.22
07-05-1981,240.3
06-05-1981,239.49
05-05-1981,238.53
04-05-1981,239.63
01-05-1981,245.05
30-04-1981,244.83
29-04-1981,245.47
28-04-1981,246.48
27-04-1981,249.32
24-04-1981,248.56
23-04-1981,248.95
22-04-1981,248.81
21-04-1981,250.56
20-04-1981,247.67
16-04-1981,246.94
15-04-1981,245.46
14-04-1981,247.27
13-04-1981,247.86
10-04-1981,248.99
09-04-1981,250.5
08-04-1981,249.82
07-04-1981,249.39
06-04-1981,247.5
03-04-1981,245.9
02-04-1981,247.44
01-04-1981,247.45
31-03-1981,249.03
30-03-1981,245.51
27-03-1981,247.27
26-03-1981,248.39
25-03-1981,246.67
24-03-1981,248.09
23-03-1981,244.25
20-03-1981,240.41
19-03-1981,241.82
18-03-1981,241.89
17-03-1981,244.27
16-03-1981,239.62
13-03-1981,241.37
12-03-1981,243.07
11-03-1981,237.37
10-03-1981,240.59
09-03-1981,241.74
06-03-1981,240.39
05-03-1981,236.86
04-03-1981,236.21
03-03-1981,241.42
02-03-1981,238.53
27-02-1981,245.21
26-02-1981,247.67
25-02-1981,249.54
24-02-1981,252.43
23-02-1981,252.67
20-02-1981,254
19-02-1981,257.09
18-02-1981,253.8
17-02-1981,254.87
13-02-1981,255.1
12-02-1981,254.39
11-02-1981,256.67
10-02-1981,255.99
09-02-1981,255.95
06-02-1981,258.35
05-02-1981,252.15
04-02-1981,250.1
03-02-1981,252.73
02-02-1981,248.4
30-01-1981,252.19
29-01-1981,250.56
28-01-1981,254.42
27-01-1981,255.33
26-01-1981,257.91
23-01-1981,258.07
22-01-1981,259.17
21-01-1981,261.95
20-01-1981,263.75
19-01-1981,262.67
16-01-1981,265.09
15-01-1981,266.74
14-01-1981,270.08
13-01-1981,268.93
12-01-1981,267.22
09-01-1981,267.74
08-01-1981,268.95
07-01-1981,272.36
06-01-1981,274.33
05-01-1981,272.67
02-01-1981,269.18
31-12-1980,268.69
30-12-1980,263.74
29-12-1980,266.73
24-12-1980,270.2
23-12-1980,273.55
22-12-1980,273.39
19-12-1980,273.02
18-12-1980,270.28
17-12-1980,271.29
16-12-1980,269.31
15-12-1980,269.6
12-12-1980,261.28
11-12-1980,256.65
10-12-1980,267.08
09-12-1980,269.95
08-12-1980,275.28
05-12-1980,279.19
04-12-1980,282.24
03-12-1980,285.24
02-12-1980,287.31
01-12-1980,286
28-11-1980,293.99
26-11-1980,292.79
25-11-1980,292.52
24-11-1980,291.89
21-11-1980,299.71
20-11-1980,302.21
19-11-1980,298.25
18-11-1980,298.02
17-11-1980,294.42
14-11-1980,293.81
13-11-1980,291.44
12-11-1980,293.06
11-11-1980,287.78
10-11-1980,286.95
07-11-1980,291.46
06-11-1980,290.8
05-11-1980,295.9
03-11-1980,295.2
31-10-1980,291.03
30-10-1980,293.57
29-10-1980,293.26
28-10-1980,293.84
27-10-1980,291.43
24-10-1980,295.64
23-10-1980,295.79
22-10-1980,298.17
21-10-1980,295.87
20-10-1980,295.58
17-10-1980,294.29
16-10-1980,293.87
15-10-1980,293.49
14-10-1980,295.32
13-10-1980,296.87
10-10-1980,293.82
09-10-1980,293.47
08-10-1980,289.48
07-10-1980,288.36
06-10-1980,288.72
03-10-1980,283.85
02-10-1980,281.97
01-10-1980,286.6
30-09-1980,284.71
29-09-1980,280.7
26-09-1980,282.15
25-09-1980,288.44
24-09-1980,287.86
23-09-1980,287.56
22-09-1980,289.65
19-09-1980,289.95
18-09-1980,287.14
17-09-1980,285.36
16-09-1980,284.94
15-09-1980,282.69
12-09-1980,280.47
11-09-1980,281.59
10-09-1980,278.51
09-09-1980,276.75
08-09-1980,275.55
05-09-1980,270.14
04-09-1980,268.7
03-09-1980,268.64
02-09-1980,268.04
29-08-1980,265.92
28-08-1980,263.27
27-08-1980,263.65
26-08-1980,265.39
25-08-1980,261.03
22-08-1980,263.19
21-08-1980,265.21
20-08-1980,265.89
19-08-1980,262.98
18-08-1980,263.46
15-08-1980,265.21
14-08-1980,268.82
13-08-1980,268.94
12-08-1980,268.37
11-08-1980,264.98
08-08-1980,268.55
07-08-1980,264.14
06-08-1980,264.59
05-08-1980,264.07
04-08-1980,264.41
01-08-1980,262.95
31-07-1980,261.69
30-07-1980,257.46
29-07-1980,261.43
28-07-1980,259.93
25-07-1980,260.01
24-07-1980,257.13
23-07-1980,257.43
22-07-1980,253.51
21-07-1980,250.59
18-07-1980,251.48
17-07-1980,251.42
16-07-1980,249.92
15-07-1980,249.84
14-07-1980,253.38
11-07-1980,249.32
10-07-1980,250.06
09-07-1980,250.84
08-07-1980,254.91
07-07-1980,257.19
03-07-1980,259.27
02-07-1980,259.07
01-07-1980,255.33
30-06-1980,254.04
27-06-1980,252.69
26-06-1980,250.8
25-06-1980,253.57
24-06-1980,251.21
23-06-1980,251.99
20-06-1980,247.55
19-06-1980,245.73
18-06-1980,246
17-06-1980,245.18
16-06-1980,244.12
13-06-1980,246.55
12-06-1980,243.99
11-06-1980,241.72
10-06-1980,237.1
09-06-1980,236.78
06-06-1980,233.98
05-06-1980,229.95
04-06-1980,234.13
03-06-1980,230.82
02-06-1980,233.37
30-05-1980,237.91
29-05-1980,237.27
28-05-1980,239.25
27-05-1980,242.91
23-05-1980,240.48
22-05-1980,238.59
21-05-1980,233.4
20-05-1980,232.4
19-05-1980,238.18
16-05-1980,237.51
15-05-1980,238.03
14-05-1980,241.11
13-05-1980,239.64
12-05-1980,240.29
09-05-1980,240.6
08-05-1980,236.99
07-05-1980,234.88
06-05-1980,227.94
05-05-1980,230.21
02-05-1980,226.37
01-05-1980,225.65
30-04-1980,224.53
29-04-1980,226.56
28-04-1980,226.16
25-04-1980,230.61
24-04-1980,228.75
23-04-1980,226.25
22-04-1980,224.97
21-04-1980,222.67
18-04-1980,220.94
17-04-1980,224.03
16-04-1980,227
15-04-1980,225.7
14-04-1980,225.12
11-04-1980,228.18
10-04-1980,225.21
09-04-1980,223.15
08-04-1980,219.58
07-04-1980,221.33
03-04-1980,216.88
02-04-1980,212.05
01-04-1980,212.56
31-03-1980,216.22
28-03-1980,218.25
27-03-1980,221.16
26-03-1980,228.41
25-03-1980,228.59
24-03-1980,230.11
21-03-1980,235.19
20-03-1980,235.99
19-03-1980,238.42
18-03-1980,235.57
17-03-1980,232.28
14-03-1980,237.39
13-03-1980,238.13
12-03-1980,239.95
11-03-1980,240.69
10-03-1980,237.24
07-03-1980,245.45
06-03-1980,247.04
05-03-1980,251.87
04-03-1980,251.64
03-03-1980,250.98
29-02-1980,247.85
28-02-1980,248.69
27-02-1980,247.4
26-02-1980,248.6
25-02-1980,249.06
22-02-1980,249.94
21-02-1980,255.02
20-02-1980,252.72
19-02-1980,254.19
15-02-1980,257.49
14-02-1980,260.9
13-02-1980,262.71
12-02-1980,261.55
11-02-1980,262.98
08-02-1980,258.98
07-02-1980,253.74
06-02-1980,254.14
05-02-1980,252.21
04-02-1980,253.52
01-02-1980,251.36
31-01-1980,250.85
30-01-1980,250.49
29-01-1980,247.64
28-01-1980,242.84
25-01-1980,244.67
24-01-1980,245.76
23-01-1980,245.73
22-01-1980,247.17
21-01-1980,246.55
18-01-1980,246.55
17-01-1980,245
16-01-1980,241.33
15-01-1980,238.52
14-01-1980,236.7
11-01-1980,235.37
10-01-1980,233.38
09-01-1980,232.87
08-01-1980,233.33
07-01-1980,236.58
04-01-1980,239.86
03-01-1980,240.52
02-01-1980,239.66
31-12-1979,237.81
28-12-1979,239.18
27-12-1979,237.87
26-12-1979,239.61
21-12-1979,237.99
20-12-1979,236.02
19-12-1979,235.68
18-12-1979,236.63
17-12-1979,238.09
14-12-1979,236.95
13-12-1979,235.23
12-12-1979,235.86
11-12-1979,233.68
10-12-1979,229.44
07-12-1979,228.92
06-12-1979,229.22
05-12-1979,233.87
04-12-1979,233.48
03-12-1979,236.71
30-11-1979,236.13
29-11-1979,232.91
28-11-1979,232.5
27-11-1979,234.1
26-11-1979,233.52
23-11-1979,238.5
21-11-1979,239.24
20-11-1979,236.97
19-11-1979,233.52
16-11-1979,235.7
15-11-1979,234.43
14-11-1979,235.71
13-11-1979,233
12-11-1979,232.65
09-11-1979,228.19
08-11-1979,223.98
07-11-1979,223.3
06-11-1979,218.89
05-11-1979,217.85
02-11-1979,216.83
01-11-1979,215.08
31-10-1979,215.27
30-10-1979,214.2
29-10-1979,212.78
26-10-1979,211.7
25-10-1979,216.12
24-10-1979,214.57
23-10-1979,218.52
22-10-1979,221.32
19-10-1979,219.5
18-10-1979,216.35
17-10-1979,215.82
16-10-1979,215.85
15-10-1979,213.26
12-10-1979,215.16
11-10-1979,215.9
10-10-1979,218.61
09-10-1979,215.67
08-10-1979,219.59
05-10-1979,221.08
04-10-1979,223.49
03-10-1979,227.26
02-10-1979,226.85
01-10-1979,230.32
28-09-1979,224.45
27-09-1979,224.43
26-09-1979,219.52
25-09-1979,216.84
24-09-1979,217.7
21-09-1979,219.36
20-09-1979,220.81
19-09-1979,220.48
18-09-1979,220.15
17-09-1979,219.11
14-09-1979,220.27
13-09-1979,223.48
12-09-1979,218.44
11-09-1979,218.93
10-09-1979,216.89
07-09-1979,214.49
06-09-1979,213.1
05-09-1979,212.02
04-09-1979,209.98
31-08-1979,213.78
30-08-1979,212.73
29-08-1979,210.49
28-08-1979,206.23
27-08-1979,208.07
24-08-1979,210.95
23-08-1979,207.74
22-08-1979,207.07
21-08-1979,208.35
20-08-1979,204.99
17-08-1979,206.41
16-08-1979,205.63
15-08-1979,202.44
14-08-1979,203.75
13-08-1979,198.36
10-08-1979,197.64
09-08-1979,195.68
08-08-1979,192.8
07-08-1979,189.5
06-08-1979,189.2
03-08-1979,191.46
02-08-1979,190.49
01-08-1979,192.07
31-07-1979,192.45
30-07-1979,192.18
27-07-1979,195.2
26-07-1979,199.04
25-07-1979,200.36
24-07-1979,201.24
23-07-1979,202.39
20-07-1979,203.39
19-07-1979,203.92
18-07-1979,205.87
17-07-1979,206.45
16-07-1979,207.84
13-07-1979,206.56
12-07-1979,209.19
11-07-1979,213.03
10-07-1979,213.27
09-07-1979,215.01
06-07-1979,213.96
05-07-1979,215.87
03-07-1979,209.91
02-07-1979,207.88
29-06-1979,206.06
28-06-1979,207.66
27-06-1979,213.35
26-06-1979,214.1
25-06-1979,211.99
22-06-1979,216.05
21-06-1979,212.81
20-06-1979,210.51
19-06-1979,210.52
18-06-1979,212.22
15-06-1979,212.53
14-06-1979,210.9
13-06-1979,209.51
12-06-1979,208
11-06-1979,211
08-06-1979,208.79
07-06-1979,204.85
06-06-1979,202.96
05-06-1979,203.52
04-06-1979,203.33
01-06-1979,203.79
31-05-1979,206.05
30-05-1979,204.19
29-05-1979,205.58
25-05-1979,206.82
24-05-1979,208.71
23-05-1979,210.45
22-05-1979,210.26
21-05-1979,210.04
18-05-1979,206.88
17-05-1979,207.3
16-05-1979,207.92
15-05-1979,209.85
14-05-1979,210.89
11-05-1979,211.05
10-05-1979,213.54
09-05-1979,213.92
08-05-1979,215.09
07-05-1979,214.55
04-05-1979,217.85
03-05-1979,220.17
02-05-1979,219.81
01-05-1979,219.38
30-04-1979,219.97
27-04-1979,217.99
26-04-1979,218.62
25-04-1979,216.35
24-04-1979,214.67
23-04-1979,216.37
20-04-1979,216.46
19-04-1979,215.61
18-04-1979,215.26
17-04-1979,216.55
16-04-1979,215.3
12-04-1979,215
11-04-1979,214.96
10-04-1979,213.99
09-04-1979,214.65
06-04-1979,212.51
05-04-1979,211.57
04-04-1979,209.97
03-04-1979,206.86
02-04-1979,209.04
30-03-1979,209.32
29-03-1979,208.61
28-03-1979,210.95
27-03-1979,209.64
26-03-1979,212.57
23-03-1979,215.01
22-03-1979,215.42
21-03-1979,216.13
20-03-1979,214.25
19-03-1979,213.82
16-03-1979,212.41
15-03-1979,212.6
14-03-1979,213.11
13-03-1979,210.91
12-03-1979,210.23
09-03-1979,213.8
08-03-1979,215.38
07-03-1979,215.57
06-03-1979,212.87
05-03-1979,214.33
02-03-1979,215.18
01-03-1979,216.57
28-02-1979,214.67
27-02-1979,213.26
26-02-1979,211.52
23-02-1979,214.25
22-02-1979,213.04
21-02-1979,213.95
20-02-1979,212.02
16-02-1979,211.27
15-02-1979,210.3
14-02-1979,208.69
13-02-1979,206.28
12-02-1979,206.82
09-02-1979,208.19
08-02-1979,207.08
07-02-1979,205.24
06-02-1979,203.63
05-02-1979,202.99
02-02-1979,204.47
01-02-1979,202.26
31-01-1979,204.26
30-01-1979,203.11
29-01-1979,202.97
26-01-1979,202.32
25-01-1979,202.23
24-01-1979,202.77
23-01-1979,200.47
22-01-1979,200.38
19-01-1979,200.84
18-01-1979,199.68
17-01-1979,199.13
16-01-1979,199.02
15-01-1979,199.22
12-01-1979,198.84
11-01-1979,197.26
10-01-1979,198.03
09-01-1979,198.16
08-01-1979,196.11
05-01-1979,196.13
04-01-1979,194.22
03-01-1979,194.93
02-01-1979,193.68
29-12-1978,193.07
28-12-1978,193.22
27-12-1978,193.08
26-12-1978,191.35
22-12-1978,192.89
21-12-1978,195.74
20-12-1978,196.44
19-12-1978,196.99
18-12-1978,199.12
15-12-1978,196.19
14-12-1978,195.95
13-12-1978,195.64
12-12-1978,195.87
11-12-1978,195.68
08-12-1978,198.86
07-12-1978,199.2
06-12-1978,196.59
05-12-1978,195.93
04-12-1978,196.57
01-12-1978,198.3
30-11-1978,196.64
29-11-1978,197.83
28-11-1978,196.06
27-11-1978,198.94
22-11-1978,198.87
21-11-1978,196.71
20-11-1978,194.46
17-11-1978,195.96
16-11-1978,194.05
15-11-1978,193.58
14-11-1978,191.77
13-11-1978,191.61
10-11-1978,190.18
09-11-1978,189.17
08-11-1978,189.01
06-11-1978,190.11
03-11-1978,192.29
02-11-1978,190.75
01-11-1978,187.81
31-10-1978,192.21
30-10-1978,193.16
27-10-1978,194.63
26-10-1978,190.97
25-10-1978,189.4
24-10-1978,188.52
23-10-1978,186.99
20-10-1978,186.95
19-10-1978,190.1
18-10-1978,193.56
17-10-1978,194.29
16-10-1978,194.4
13-10-1978,194.5
12-10-1978,195.98
11-10-1978,196.1
10-10-1978,196.05
09-10-1978,198.64
06-10-1978,197.34
05-10-1978,197.33
04-10-1978,196.56
03-10-1978,195.15
02-10-1978,194.49
29-09-1978,191.62
28-09-1978,191.79
27-09-1978,191.22
26-09-1978,191.02
25-09-1978,189.93
22-09-1978,188.99
21-09-1978,189.77
20-09-1978,189.72
19-09-1978,188.25
18-09-1978,188.31
15-09-1978,186.49
14-09-1978,189.24
13-09-1978,187.82
12-09-1978,186.62
11-09-1978,186.63
08-09-1978,186.27
07-09-1978,183.75
06-09-1978,183.37
05-09-1978,180.9
01-09-1978,181.8
31-08-1978,179.79
30-08-1978,180.12
29-08-1978,180.06
28-08-1978,179.31
25-08-1978,181.66
24-08-1978,179.18
23-08-1978,177.86
22-08-1978,176.09
21-08-1978,175.82
18-08-1978,176.96
17-08-1978,175.34
16-08-1978,173.34
15-08-1978,173.04
14-08-1978,174.3
11-08-1978,172.72
10-08-1978,171.86
09-08-1978,171.92
08-08-1978,172.8
07-08-1978,172.98
04-08-1978,174.42
03-08-1978,172.61
02-08-1978,172.58
01-08-1978,172.71
31-07-1978,175.72
28-07-1978,175.86
27-07-1978,174.4
26-07-1978,173.74
25-07-1978,172.12
24-07-1978,171.11
21-07-1978,173.29
20-07-1978,170.29
19-07-1978,166.99
18-07-1978,165.74
17-07-1978,169.3
14-07-1978,169.76
13-07-1978,172.28
12-07-1978,175.28
11-07-1978,175.46
10-07-1978,175.73
07-07-1978,176.96
06-07-1978,177.38
05-07-1978,177.01
03-07-1978,175.18
30-06-1978,174.7
29-06-1978,172.52
28-06-1978,171.41
27-06-1978,171.11
26-06-1978,174.85
23-06-1978,174.68
22-06-1978,173.79
21-06-1978,175.96
20-06-1978,179.44
19-06-1978,176.91
16-06-1978,178.22
15-06-1978,178.9
14-06-1978,177.7
13-06-1978,180.64
12-06-1978,183.14
09-06-1978,185.12
08-06-1978,186.56
07-06-1978,186.28
06-06-1978,189.39
05-06-1978,190.73
02-06-1978,188.3
01-06-1978,192.47
31-05-1978,195.49
30-05-1978,198.48
26-05-1978,199.46
25-05-1978,199.25
24-05-1978,196.82
23-05-1978,197.34
22-05-1978,193.33
19-05-1978,194.58
18-05-1978,192.87
17-05-1978,191.91
16-05-1978,193.28
15-05-1978,191.63
12-05-1978,188.88
11-05-1978,187.49
10-05-1978,186.11
09-05-1978,186.48
08-05-1978,183.96
05-05-1978,184.61
04-05-1978,183.45
03-05-1978,182.3
02-05-1978,182.39
01-05-1978,183.63
28-04-1978,183.16
27-04-1978,180.46
26-04-1978,180.58
25-04-1978,181
24-04-1978,178.59
21-04-1978,183.24
20-04-1978,182.66
19-04-1978,184.15
18-04-1978,183.95
17-04-1978,183.71
14-04-1978,184.73
13-04-1978,183.63
12-04-1978,184.72
11-04-1978,184.76
10-04-1978,184.63
07-04-1978,184.61
06-04-1978,182.63
05-04-1978,180.09
04-04-1978,178.22
03-04-1978,177.63
31-03-1978,179.66
30-03-1978,176.72
29-03-1978,178.87
28-03-1978,182.95
27-03-1978,182.87
23-03-1978,179.68
22-03-1978,177.8
21-03-1978,174.01
20-03-1978,174.35
17-03-1978,175.44
16-03-1978,173.32
15-03-1978,175.85
14-03-1978,175.68
13-03-1978,175.58
10-03-1978,171.76
09-03-1978,170.86
08-03-1978,172.15
07-03-1978,170.21
06-03-1978,166.62
03-03-1978,165.24
02-03-1978,163.74
01-03-1978,164.01
28-02-1978,162.23
27-02-1978,161.85
24-02-1978,162.71
23-02-1978,162.74
22-02-1978,164.55
21-02-1978,162.96
17-02-1978,162.17
16-02-1978,162.61
15-02-1978,162.64
14-02-1978,162.98
13-02-1978,163.81
10-02-1978,164.63
09-02-1978,162.39
08-02-1978,161.22
07-02-1978,161.14
06-02-1978,160.1
03-02-1978,159.53
02-02-1978,159.76
01-02-1978,160.01
31-01-1978,159.11
30-01-1978,157.16
27-01-1978,157.76
26-01-1978,157.11
25-01-1978,157.82
24-01-1978,156.46
23-01-1978,155.51
20-01-1978,154.52
19-01-1978,153.97
18-01-1978,154.1
17-01-1978,154.12
16-01-1978,154.27
13-01-1978,154.84
12-01-1978,155.08
11-01-1978,156.62
10-01-1978,157.05
09-01-1978,157.67
06-01-1978,158.09
05-01-1978,157.43
04-01-1978,159.6
03-01-1978,159.29
30-12-1977,159.33
29-12-1977,159.25
28-12-1977,159.35
27-12-1977,158.92
23-12-1977,158.73
22-12-1977,156.85
21-12-1977,156.71
20-12-1977,156.06
19-12-1977,155.24
16-12-1977,154.55
15-12-1977,153.1
14-12-1977,152.41
13-12-1977,152.9
12-12-1977,151.69
09-12-1977,153.47
08-12-1977,153.33
07-12-1977,152.74
06-12-1977,152.68
05-12-1977,152.73
02-12-1977,153.14
01-12-1977,152.65
30-11-1977,152.24
29-11-1977,152.61
28-11-1977,151.66
25-11-1977,152.96
23-11-1977,152.23
22-11-1977,151.12
21-11-1977,152.36
18-11-1977,152.78
17-11-1977,150.93
16-11-1977,151.17
15-11-1977,149.85
14-11-1977,148.82
11-11-1977,147.55
10-11-1977,147.46
09-11-1977,148.16
08-11-1977,147.86
07-11-1977,149.47
04-11-1977,149.97
03-11-1977,149.46
02-11-1977,150.58
01-11-1977,150.87
31-10-1977,149.22
28-10-1977,148.98
27-10-1977,149.76
26-10-1977,150.01
25-10-1977,148.91
24-10-1977,149.2
21-10-1977,148.33
20-10-1977,146.95
19-10-1977,146.72
18-10-1977,146.96
17-10-1977,147.39
14-10-1977,146.02
13-10-1977,145.67
12-10-1977,146.38
11-10-1977,145.99
10-10-1977,146.81
07-10-1977,146.49
06-10-1977,146.52
05-10-1977,146.41
04-10-1977,147.32
03-10-1977,146.72
30-09-1977,145.75
29-09-1977,146.81
28-09-1977,145.75
27-09-1977,145.79
26-09-1977,146.14
23-09-1977,145.11
22-09-1977,145.68
21-09-1977,146.93
20-09-1977,144.69
19-09-1977,143.95
16-09-1977,143.64
15-09-1977,143.58
14-09-1977,143.04
13-09-1977,143.35
12-09-1977,142.59
09-09-1977,142.12
08-09-1977,142.18
07-09-1977,142.11
06-09-1977,142.22
02-09-1977,141.61
01-09-1977,140.44
31-08-1977,140.98
30-08-1977,140.99
29-08-1977,140.33
26-08-1977,141.79
25-08-1977,141.38
24-08-1977,140.72
23-08-1977,140.72
22-08-1977,140.13
19-08-1977,141.74
18-08-1977,140.17
17-08-1977,138.08
16-08-1977,138.35
15-08-1977,137.94
12-08-1977,140.73
11-08-1977,140.89
10-08-1977,141.74
09-08-1977,139.97
08-08-1977,139.58
05-08-1977,138.58
04-08-1977,137.93
03-08-1977,138.2
02-08-1977,137.31
01-08-1977,137.03
29-07-1977,138.63
28-07-1977,139.12
27-07-1977,140.3
26-07-1977,140.42
25-07-1977,143.13
22-07-1977,143.6
21-07-1977,142.38
20-07-1977,142.97
19-07-1977,143.11
18-07-1977,143.37
15-07-1977,144.02
13-07-1977,145.85
12-07-1977,144.73
11-07-1977,147.67
08-07-1977,150.43
07-07-1977,152.29
06-07-1977,156.96
05-07-1977,157.47
01-07-1977,158.82
30-06-1977,159.24
29-06-1977,160.25
28-06-1977,159.25
27-06-1977,160.69
24-06-1977,158.71
23-06-1977,155.96
22-06-1977,155.15
21-06-1977,154.72
20-06-1977,157.21
17-06-1977,154.35
16-06-1977,153.87
15-06-1977,153.48
14-06-1977,153.39
13-06-1977,152.25
10-06-1977,156.21
09-06-1977,159.45
08-06-1977,162.49
07-06-1977,165.11
06-06-1977,166.17
03-06-1977,168.05
02-06-1977,166.72
01-06-1977,166.59
31-05-1977,167.97
27-05-1977,167.77
26-05-1977,168.6
25-05-1977,167.65
24-05-1977,167.81
23-05-1977,167.19
20-05-1977,166.78
19-05-1977,169.78
18-05-1977,170.41
17-05-1977,169.08
16-05-1977,169.61
13-05-1977,171.7
12-05-1977,171.65
11-05-1977,170.26
10-05-1977,171.09
09-05-1977,172.37
06-05-1977,173.08
05-05-1977,174.93
04-05-1977,173.83
03-05-1977,175.18
02-05-1977,176.45
29-04-1977,174.51
28-04-1977,171.76
27-04-1977,171.98
26-04-1977,175.24
25-04-1977,175.62
22-04-1977,175.86
21-04-1977,176.66
20-04-1977,174.52
19-04-1977,176.6
18-04-1977,175.95
15-04-1977,175.83
14-04-1977,173.98
13-04-1977,175.34
12-04-1977,174.17
11-04-1977,172.55
07-04-1977,171.53
06-04-1977,168.91
05-04-1977,166.75
04-04-1977,165.15
01-04-1977,165.75
31-03-1977,165.32
30-03-1977,165.05
29-03-1977,164.53
28-03-1977,163.87
25-03-1977,165.13
24-03-1977,165.97
23-03-1977,166.03
22-03-1977,168.75
21-03-1977,169.9
18-03-1977,168.9
17-03-1977,167.86
16-03-1977,168.27
15-03-1977,166.22
14-03-1977,164.97
11-03-1977,163.93
10-03-1977,162.55
09-03-1977,162.12
08-03-1977,160.17
07-03-1977,159.65
04-03-1977,159.09
03-03-1977,156.94
02-03-1977,157.27
01-03-1977,157.68
28-02-1977,155.95
25-02-1977,156.66
24-02-1977,157.76
23-02-1977,158.54
22-02-1977,159.06
18-02-1977,160.01
17-02-1977,159.56
16-02-1977,159.46
15-02-1977,159.28
14-02-1977,159.42
11-02-1977,159.31
10-02-1977,160.01
09-02-1977,158.91
08-02-1977,158.59
07-02-1977,157.84
04-02-1977,157.79
03-02-1977,156.18
02-02-1977,157.21
01-02-1977,156.35
31-01-1977,155.53
28-01-1977,156.26
27-01-1977,156.69
26-01-1977,157.4
25-01-1977,157.07
24-01-1977,156.9
21-01-1977,156.03
20-01-1977,155.17
19-01-1977,155.14
18-01-1977,153.68
17-01-1977,153.27
14-01-1977,151.79
13-01-1977,152.09
12-01-1977,153.6
11-01-1977,153.17
10-01-1977,154.06
07-01-1977,153.41
06-01-1977,154.72
05-01-1977,154.3
04-01-1977,156.97
03-01-1977,157.05
30-12-1976,158.1
29-12-1976,157.61
28-12-1976,158.4
27-12-1976,158.17
23-12-1976,157.33
22-12-1976,154.58
21-12-1976,153.33
20-12-1976,153.79
17-12-1976,153.46
16-12-1976,154.57
15-12-1976,153.9
14-12-1976,154.71
13-12-1976,153.13
10-12-1976,154.04
09-12-1976,154.53
08-12-1976,154.84
07-12-1976,155.36
06-12-1976,156.03
03-12-1976,154.09
02-12-1976,152.37
01-12-1976,151.87
30-11-1976,151.02
29-11-1976,148.63
26-11-1976,150.14
24-11-1976,151.24
23-11-1976,152.16
