Date,CHF
09-09-2022,0.9608
08-09-2022,0.9707
07-09-2022,0.9767
06-09-2022,0.9836
05-09-2022,0.9798
02-09-2022,0.9812
01-09-2022,0.9818
31-08-2022,0.9775
30-08-2022,0.9743
29-08-2022,0.9682
26-08-2022,0.9657
25-08-2022,0.9636
24-08-2022,0.9666
23-08-2022,0.9639
22-08-2022,0.9643
19-08-2022,0.9592
18-08-2022,0.9566
17-08-2022,0.952
16-08-2022,0.9496
15-08-2022,0.9457
12-08-2022,0.9416
11-08-2022,0.9416
10-08-2022,0.9427
09-08-2022,0.9537
08-08-2022,0.9551
05-08-2022,0.9615
04-08-2022,0.9554
03-08-2022,0.961
02-08-2022,0.9571
01-08-2022,0.9496
29-07-2022,0.9524
28-07-2022,0.9549
27-07-2022,0.9598
26-07-2022,0.9629
25-07-2022,0.9643
22-07-2022,0.9629
21-07-2022,0.9667
20-07-2022,0.9718
19-07-2022,0.9684
18-07-2022,0.9776
15-07-2022,0.9772
14-07-2022,0.9836
13-07-2022,0.9786
12-07-2022,0.9822
11-07-2022,0.9832
08-07-2022,0.9772
07-07-2022,0.9737
06-07-2022,0.971
05-07-2022,0.9685
04-07-2022,0.9612
01-07-2022,0.9611
30-06-2022,0.9551
29-06-2022,0.955
28-06-2022,0.9572
27-06-2022,0.9563
24-06-2022,0.9583
23-06-2022,0.9609
22-06-2022,0.9612
21-06-2022,0.9661
20-06-2022,0.9676
17-06-2022,0.9699
16-06-2022,0.9666
15-06-2022,0.9942
14-06-2022,1.0016
13-06-2022,0.9976
10-06-2022,0.988
09-06-2022,0.9802
08-06-2022,0.9785
07-06-2022,0.9729
06-06-2022,0.9708
03-06-2022,0.9621
02-06-2022,0.9581
01-06-2022,0.9632
31-05-2022,0.9595
30-05-2022,0.9573
27-05-2022,0.9568
26-05-2022,0.9599
25-05-2022,0.9617
24-05-2022,0.9601
23-05-2022,0.9658
20-05-2022,0.9746
19-05-2022,0.9722
18-05-2022,0.9882
17-05-2022,0.9935
16-05-2022,1.0023
13-05-2022,1.0012
12-05-2022,1.0032
11-05-2022,0.9944
10-05-2022,0.9959
09-05-2022,0.9939
06-05-2022,0.989
05-05-2022,0.985
04-05-2022,0.9722
03-05-2022,0.9784
02-05-2022,0.9779
29-04-2022,0.9718
28-04-2022,0.972
27-04-2022,0.9691
26-04-2022,0.9625
25-04-2022,0.9592
22-04-2022,0.9575
21-04-2022,0.9533
20-04-2022,0.9485
19-04-2022,0.9521
18-04-2022,0.9446
15-04-2022,0.9431
14-04-2022,0.9423
13-04-2022,0.9341
12-04-2022,0.933
11-04-2022,0.9309
08-04-2022,0.9343
07-04-2022,0.9338
06-04-2022,0.9332
05-04-2022,0.9296
04-04-2022,0.9263
01-04-2022,0.9264
31-03-2022,0.9225
30-03-2022,0.9232
29-03-2022,0.9314
28-03-2022,0.9343
25-03-2022,0.93
24-03-2022,0.9302
23-03-2022,0.9306
22-03-2022,0.9329
21-03-2022,0.9337
18-03-2022,0.9318
17-03-2022,0.9371
16-03-2022,0.9405
15-03-2022,0.9413
14-03-2022,0.9387
11-03-2022,0.9342
10-03-2022,0.9298
09-03-2022,0.9264
08-03-2022,0.9289
07-03-2022,0.9255
04-03-2022,0.9167
03-03-2022,0.9172
02-03-2022,0.9203
01-03-2022,0.9185
28-02-2022,0.9168
25-02-2022,0.9252
24-02-2022,0.9259
23-02-2022,0.9179
22-02-2022,0.9215
21-02-2022,0.9159
18-02-2022,0.9215
17-02-2022,0.9204
16-02-2022,0.9227
15-02-2022,0.9253
14-02-2022,0.9244
11-02-2022,0.9259
10-02-2022,0.9253
09-02-2022,0.9245
08-02-2022,0.9247
07-02-2022,0.9239
04-02-2022,0.9256
03-02-2022,0.9198
02-02-2022,0.9187
01-02-2022,0.9214
31-01-2022,0.9272
28-01-2022,0.9305
27-01-2022,0.9307
26-01-2022,0.9237
25-01-2022,0.918
24-01-2022,0.9137
21-01-2022,0.9115
20-01-2022,0.9169
19-01-2022,0.9162
18-01-2022,0.9174
17-01-2022,0.914
14-01-2022,0.914
13-01-2022,0.9111
12-01-2022,0.9143
11-01-2022,0.9234
10-01-2022,0.9273
07-01-2022,0.9188
06-01-2022,0.9212
05-01-2022,0.9169
04-01-2022,0.9161
03-01-2022,0.9192
31-12-2021,0.9129
30-12-2021,0.9136
29-12-2021,0.9147
28-12-2021,0.9175
27-12-2021,0.9176
24-12-2021,0.9191
23-12-2021,0.9185
22-12-2021,0.9199
21-12-2021,0.9236
20-12-2021,0.9211
17-12-2021,0.9234
16-12-2021,0.9193
15-12-2021,0.9251
14-12-2021,0.9237
13-12-2021,0.9228
10-12-2021,0.9213
09-12-2021,0.9236
08-12-2021,0.9206
07-12-2021,0.9254
06-12-2021,0.9254
03-12-2021,0.9172
02-12-2021,0.9203
01-12-2021,0.92
30-11-2021,0.9189
29-11-2021,0.9232
26-11-2021,0.9231
25-11-2021,0.936
24-11-2021,0.9345
23-11-2021,0.9329
22-11-2021,0.9327
19-11-2021,0.9278
18-11-2021,0.9259
17-11-2021,0.9286
16-11-2021,0.93
15-11-2021,0.9252
12-11-2021,0.9215
11-11-2021,0.9208
10-11-2021,0.918
09-11-2021,0.9112
08-11-2021,0.9133
05-11-2021,0.9127
04-11-2021,0.9127
03-11-2021,0.9118
02-11-2021,0.9146
01-11-2021,0.9091
29-10-2021,0.9161
28-10-2021,0.9118
27-10-2021,0.9182
26-10-2021,0.9201
25-10-2021,0.9199
22-10-2021,0.9158
21-10-2021,0.9182
20-10-2021,0.9189
19-10-2021,0.923
18-10-2021,0.9239
15-10-2021,0.9229
14-10-2021,0.9234
13-10-2021,0.9242
12-10-2021,0.9308
11-10-2021,0.9277
08-10-2021,0.9275
07-10-2021,0.9284
06-10-2021,0.9274
05-10-2021,0.928
04-10-2021,0.9251
01-10-2021,0.9311
30-09-2021,0.9317
29-09-2021,0.9343
28-09-2021,0.9295
27-09-2021,0.9258
24-09-2021,0.9248
23-09-2021,0.9241
22-09-2021,0.9257
21-09-2021,0.9236
20-09-2021,0.9276
17-09-2021,0.9323
16-09-2021,0.9277
15-09-2021,0.9198
14-09-2021,0.9204
13-09-2021,0.9217
10-09-2021,0.9176
09-09-2021,0.917
08-09-2021,0.9217
07-09-2021,0.9197
06-09-2021,0.9151
03-09-2021,0.9134
02-09-2021,0.9143
01-09-2021,0.9152
31-08-2021,0.9151
30-08-2021,0.9169
27-08-2021,0.9113
26-08-2021,0.9178
25-08-2021,0.914
24-08-2021,0.9126
23-08-2021,0.9124
20-08-2021,0.9171
19-08-2021,0.9189
18-08-2021,0.917
17-08-2021,0.914
16-08-2021,0.9121
13-08-2021,0.9156
12-08-2021,0.9233
11-08-2021,0.9219
10-08-2021,0.9223
09-08-2021,0.9201
06-08-2021,0.9148
05-08-2021,0.907
04-08-2021,0.9068
03-08-2021,0.9037
02-08-2021,0.9055
30-07-2021,0.9059
29-07-2021,0.9062
28-07-2021,0.9101
27-07-2021,0.9145
26-07-2021,0.9161
23-07-2021,0.9194
22-07-2021,0.919
21-07-2021,0.9176
20-07-2021,0.9217
19-07-2021,0.9175
16-07-2021,0.9194
15-07-2021,0.9178
14-07-2021,0.9153
13-07-2021,0.9183
12-07-2021,0.9151
09-07-2021,0.9147
08-07-2021,0.9154
07-07-2021,0.9255
06-07-2021,0.9242
05-07-2021,0.9221
02-07-2021,0.9209
01-07-2021,0.9255
30-06-2021,0.925
29-06-2021,0.921
28-06-2021,0.9195
25-06-2021,0.9173
24-06-2021,0.9179
23-06-2021,0.9185
22-06-2021,0.918
21-06-2021,0.9178
18-06-2021,0.9216
17-06-2021,0.9175
16-06-2021,0.9087
15-06-2021,0.898
14-06-2021,0.8999
11-06-2021,0.8983
10-06-2021,0.8945
09-06-2021,0.8957
08-06-2021,0.8968
07-06-2021,0.8977
04-06-2021,0.8994
03-06-2021,0.9035
02-06-2021,0.8979
01-06-2021,0.8973
31-05-2021,0.8989
28-05-2021,0.8999
27-05-2021,0.8968
26-05-2021,0.8982
25-05-2021,0.8955
24-05-2021,0.8972
21-05-2021,0.8979
20-05-2021,0.8973
19-05-2021,0.9042
18-05-2021,0.8978
17-05-2021,0.9033
14-05-2021,0.9014
13-05-2021,0.9064
12-05-2021,0.9093
11-05-2021,0.9037
10-05-2021,0.9011
07-05-2021,0.9008
06-05-2021,0.9073
05-05-2021,0.913
04-05-2021,0.9137
03-05-2021,0.9109
30-04-2021,0.9131
29-04-2021,0.9086
28-04-2021,0.9101
27-04-2021,0.9136
26-04-2021,0.9143
23-04-2021,0.914
22-04-2021,0.9173
21-04-2021,0.917
20-04-2021,0.9161
19-04-2021,0.9147
16-04-2021,0.9201
15-04-2021,0.9226
14-04-2021,0.9225
13-04-2021,0.9209
12-04-2021,0.9228
09-04-2021,0.9242
08-04-2021,0.9246
07-04-2021,0.9303
06-04-2021,0.9309
05-04-2021,0.9367
02-04-2021,0.9423
01-04-2021,0.9421
31-03-2021,0.9436
30-03-2021,0.9424
29-03-2021,0.9392
26-03-2021,0.9391
25-03-2021,0.9398
24-03-2021,0.9356
23-03-2021,0.934
22-03-2021,0.9233
19-03-2021,0.9288
18-03-2021,0.9273
17-03-2021,0.9227
16-03-2021,0.9247
15-03-2021,0.9281
12-03-2021,0.9302
11-03-2021,0.9241
10-03-2021,0.9298
09-03-2021,0.9277
08-03-2021,0.9362
05-03-2021,0.9292
04-03-2021,0.9287
03-03-2021,0.9199
02-03-2021,0.9148
01-03-2021,0.9152
26-02-2021,0.9085
25-02-2021,0.9048
24-02-2021,0.9065
23-02-2021,0.9051
22-02-2021,0.8961
19-02-2021,0.8963
18-02-2021,0.8959
17-02-2021,0.8989
16-02-2021,0.8925
15-02-2021,0.8903
12-02-2021,0.8919
11-02-2021,0.8901
10-02-2021,0.8904
09-02-2021,0.8923
08-02-2021,0.8989
05-02-2021,0.899
04-02-2021,0.9042
03-02-2021,0.8991
02-02-2021,0.8973
01-02-2021,0.897
29-01-2021,0.8903
28-01-2021,0.8888
27-01-2021,0.8888
26-01-2021,0.8869
25-01-2021,0.8885
22-01-2021,0.8856
21-01-2021,0.8853
20-01-2021,0.8897
19-01-2021,0.8886
18-01-2021,0.8908
15-01-2021,0.891
14-01-2021,0.8882
13-01-2021,0.8878
12-01-2021,0.8864
11-01-2021,0.8903
08-01-2021,0.8855
07-01-2021,0.885
06-01-2021,0.8785
05-01-2021,0.8784
04-01-2021,0.8815
01-01-2021,0.8861
31-12-2020,0.8852
30-12-2020,0.8813
29-12-2020,0.8842
28-12-2020,0.8893
25-12-2020,0.8898
24-12-2020,0.8911
23-12-2020,0.8884
22-12-2020,0.8896
21-12-2020,0.8857
18-12-2020,0.8837
17-12-2020,0.8847
16-12-2020,0.8854
15-12-2020,0.8857
14-12-2020,0.8867
11-12-2020,0.8902
10-12-2020,0.886
09-12-2020,0.8893
08-12-2020,0.8892
07-12-2020,0.8906
04-12-2020,0.8922
03-12-2020,0.8913
02-12-2020,0.8946
01-12-2020,0.8997
30-11-2020,0.9089
27-11-2020,0.9063
26-11-2020,0.907
25-11-2020,0.9083
24-11-2020,0.9113
23-11-2020,0.9129
20-11-2020,0.9113
19-11-2020,0.911
18-11-2020,0.9115
17-11-2020,0.9116
16-11-2020,0.9128
13-11-2020,0.9127
12-11-2020,0.9147
11-11-2020,0.9173
10-11-2020,0.9154
09-11-2020,0.913
06-11-2020,0.8995
05-11-2020,0.9047
04-11-2020,0.9119
03-11-2020,0.9127
02-11-2020,0.919
30-10-2020,0.917
29-10-2020,0.9152
28-10-2020,0.9105
27-10-2020,0.9087
26-10-2020,0.9078
23-10-2020,0.9044
22-10-2020,0.9071
21-10-2020,0.9055
20-10-2020,0.9071
19-10-2020,0.9099
16-10-2020,0.9149
15-10-2020,0.9146
14-10-2020,0.9137
13-10-2020,0.915
12-10-2020,0.9091
09-10-2020,0.9107
08-10-2020,0.917
07-10-2020,0.9174
06-10-2020,0.918
05-10-2020,0.9154
02-10-2020,0.9206
01-10-2020,0.9189
30-09-2020,0.9209
29-09-2020,0.9197
28-09-2020,0.9251
25-09-2020,0.9283
24-09-2020,0.9268
23-09-2020,0.924
22-09-2020,0.9198
21-09-2020,0.9145
18-09-2020,0.9116
17-09-2020,0.9083
16-09-2020,0.9094
15-09-2020,0.9081
14-09-2020,0.9084
11-09-2020,0.9089
10-09-2020,0.9106
09-09-2020,0.9124
08-09-2020,0.9178
07-09-2020,0.9161
04-09-2020,0.9135
03-09-2020,0.9094
02-09-2020,0.9107
01-09-2020,0.9094
31-08-2020,0.9037
28-08-2020,0.9042
27-08-2020,0.909
26-08-2020,0.9083
25-08-2020,0.9077
24-08-2020,0.9119
21-08-2020,0.9116
20-08-2020,0.9077
19-08-2020,0.9152
18-08-2020,0.9038
17-08-2020,0.9066
14-08-2020,0.9091
13-08-2020,0.9097
12-08-2020,0.9121
11-08-2020,0.9168
10-08-2020,0.9156
07-08-2020,0.9124
06-08-2020,0.9098
05-08-2020,0.9085
04-08-2020,0.9133
03-08-2020,0.9178
31-07-2020,0.9129
30-07-2020,0.9089
29-07-2020,0.9126
28-07-2020,0.9179
27-07-2020,0.9199
24-07-2020,0.9206
23-07-2020,0.9254
22-07-2020,0.9296
21-07-2020,0.9332
20-07-2020,0.9389
17-07-2020,0.9386
16-07-2020,0.9456
15-07-2020,0.9443
14-07-2020,0.94
13-07-2020,0.9416
10-07-2020,0.9412
09-07-2020,0.9401
08-07-2020,0.9383
07-07-2020,0.9424
06-07-2020,0.9422
03-07-2020,0.9458
02-07-2020,0.9453
01-07-2020,0.9458
30-06-2020,0.9473
29-06-2020,0.9512
26-06-2020,0.9477
25-06-2020,0.9485
24-06-2020,0.9479
23-06-2020,0.9449
22-06-2020,0.9477
19-06-2020,0.9523
18-06-2020,0.9514
17-06-2020,0.9487
16-06-2020,0.9513
15-06-2020,0.9492
12-06-2020,0.9524
11-06-2020,0.9442
10-06-2020,0.9438
09-06-2020,0.9508
08-06-2020,0.9576
05-06-2020,0.9623
04-06-2020,0.9555
03-06-2020,0.9612
02-06-2020,0.9624
01-06-2020,0.9609
29-05-2020,0.9616
28-05-2020,0.9642
27-05-2020,0.9684
26-05-2020,0.9656
25-05-2020,0.9719
22-05-2020,0.9712
21-05-2020,0.9705
20-05-2020,0.9651
19-05-2020,0.9713
18-05-2020,0.9712
15-05-2020,0.9715
14-05-2020,0.9731
13-05-2020,0.9721
12-05-2020,0.9695
11-05-2020,0.973
08-05-2020,0.9713
07-05-2020,0.9731
06-05-2020,0.9749
05-05-2020,0.9727
04-05-2020,0.965
01-05-2020,0.9614
30-04-2020,0.9653
29-04-2020,0.9737
28-04-2020,0.9752
27-04-2020,0.9752
24-04-2020,0.973
23-04-2020,0.976
22-04-2020,0.9713
21-04-2020,0.9698
20-04-2020,0.968
17-04-2020,0.9666
16-04-2020,0.9703
15-04-2020,0.9646
14-04-2020,0.96
13-04-2020,0.9674
10-04-2020,0.9662
09-04-2020,0.9661
08-04-2020,0.9718
07-04-2020,0.9694
06-04-2020,0.9788
03-04-2020,0.9773
02-04-2020,0.974
01-04-2020,0.966
31-03-2020,0.9611
30-03-2020,0.9583
27-03-2020,0.9517
26-03-2020,0.962
25-03-2020,0.9773
24-03-2020,0.9815
23-03-2020,0.9848
20-03-2020,0.9869
19-03-2020,0.986
18-03-2020,0.9683
17-03-2020,0.9613
16-03-2020,0.947
13-03-2020,0.9517
12-03-2020,0.9438
11-03-2020,0.9385
10-03-2020,0.94
09-03-2020,0.9252
06-03-2020,0.9383
05-03-2020,0.9456
04-03-2020,0.9566
03-03-2020,0.9564
02-03-2020,0.9593
28-02-2020,0.9649
27-02-2020,0.9677
26-02-2020,0.9768
25-02-2020,0.9761
24-02-2020,0.9791
21-02-2020,0.9782
20-02-2020,0.9841
19-02-2020,0.9841
18-02-2020,0.9832
17-02-2020,0.9808
14-02-2020,0.9823
13-02-2020,0.9793
12-02-2020,0.9782
11-02-2020,0.9759
10-02-2020,0.9773
07-02-2020,0.9777
06-02-2020,0.9748
05-02-2020,0.9735
04-02-2020,0.9692
03-02-2020,0.9659
31-01-2020,0.9634
30-01-2020,0.9695
29-01-2020,0.9732
28-01-2020,0.9731
27-01-2020,0.9696
24-01-2020,0.9716
23-01-2020,0.9689
22-01-2020,0.9678
21-01-2020,0.9687
20-01-2020,0.9684
17-01-2020,0.9679
16-01-2020,0.9647
15-01-2020,0.9641
14-01-2020,0.9674
13-01-2020,0.9707
10-01-2020,0.9726
09-01-2020,0.9732
08-01-2020,0.9739
07-01-2020,0.9702
06-01-2020,0.9684
03-01-2020,0.9729
02-01-2020,0.9715
01-01-2020,0.967
31-12-2019,0.9666
30-12-2019,0.9694
27-12-2019,0.975
26-12-2019,0.9811
25-12-2019,0.9804
24-12-2019,0.9803
23-12-2019,0.9819
20-12-2019,0.9828
19-12-2019,0.9785
18-12-2019,0.9804
17-12-2019,0.9809
16-12-2019,0.9824
13-12-2019,0.9842
12-12-2019,0.985
11-12-2019,0.9833
10-12-2019,0.9844
09-12-2019,0.9881
06-12-2019,0.9909
05-12-2019,0.9872
04-12-2019,0.9885
03-12-2019,0.9871
02-12-2019,0.9913
29-11-2019,1.0002
28-11-2019,0.9986
27-11-2019,0.9993
26-11-2019,0.997
25-11-2019,0.9965
22-11-2019,0.9976
21-11-2019,0.9931
20-11-2019,0.9909
19-11-2019,0.9905
18-11-2019,0.9896
15-11-2019,0.99
14-11-2019,0.988
13-11-2019,0.9901
12-11-2019,0.9931
11-11-2019,0.9934
08-11-2019,0.9974
07-11-2019,0.9951
06-11-2019,0.9928
05-11-2019,0.9929
04-11-2019,0.9879
01-11-2019,0.9857
31-10-2019,0.9864
30-10-2019,0.9894
29-10-2019,0.994
28-10-2019,0.9946
25-10-2019,0.9947
24-10-2019,0.9921
23-10-2019,0.9906
22-10-2019,0.9895
21-10-2019,0.9859
18-10-2019,0.9854
17-10-2019,0.988
16-10-2019,0.9953
15-10-2019,0.9988
14-10-2019,0.9973
11-10-2019,0.9974
10-10-2019,0.997
09-10-2019,0.9959
08-10-2019,0.9927
07-10-2019,0.9948
04-10-2019,0.9958
03-10-2019,0.9991
02-10-2019,0.9969
01-10-2019,0.9935
30-09-2019,0.9977
27-09-2019,0.9909
26-09-2019,0.9936
25-09-2019,0.9918
24-09-2019,0.9855
23-09-2019,0.9899
20-09-2019,0.9909
19-09-2019,0.9927
18-09-2019,0.9974
17-09-2019,0.9931
16-09-2019,0.9928
13-09-2019,0.9904
12-09-2019,0.9904
11-09-2019,0.9929
10-09-2019,0.9921
09-09-2019,0.9921
06-09-2019,0.9875
05-09-2019,0.9858
04-09-2019,0.9807
03-09-2019,0.9871
02-09-2019,0.9907
30-08-2019,0.9904
29-08-2019,0.9866
28-08-2019,0.9818
27-08-2019,0.9815
26-08-2019,0.9786
23-08-2019,0.9743
22-08-2019,0.9837
21-08-2019,0.9819
20-08-2019,0.978
19-08-2019,0.9817
16-08-2019,0.9783
15-08-2019,0.9765
14-08-2019,0.9732
13-08-2019,0.9766
12-08-2019,0.9693
09-08-2019,0.9727
08-08-2019,0.9747
07-08-2019,0.9754
06-08-2019,0.9764
05-08-2019,0.9735
02-08-2019,0.9824
01-08-2019,0.9904
31-07-2019,0.994
30-07-2019,0.9904
29-07-2019,0.9916
26-07-2019,0.9932
25-07-2019,0.9909
24-07-2019,0.9848
23-07-2019,0.9853
22-07-2019,0.982
19-07-2019,0.9819
18-07-2019,0.9814
17-07-2019,0.9875
16-07-2019,0.9879
15-07-2019,0.9845
12-07-2019,0.9842
11-07-2019,0.99
10-07-2019,0.9895
09-07-2019,0.9936
08-07-2019,0.9939
05-07-2019,0.9916
04-07-2019,0.985
03-07-2019,0.9868
02-07-2019,0.9863
01-07-2019,0.9877
28-06-2019,0.9763
27-06-2019,0.9766
26-06-2019,0.978
25-06-2019,0.9755
24-06-2019,0.972
21-06-2019,0.9765
20-06-2019,0.9818
19-06-2019,0.9942
18-06-2019,1.0005
17-06-2019,0.9991
14-06-2019,0.999
13-06-2019,0.994
12-06-2019,0.9955
11-06-2019,0.9924
10-06-2019,0.9898
07-06-2019,0.9877
06-06-2019,0.9912
05-06-2019,0.9948
04-06-2019,0.9922
03-06-2019,0.9925
31-05-2019,1.0006
30-05-2019,1.0078
29-05-2019,1.0079
28-05-2019,1.0077
27-05-2019,1.0038
24-05-2019,1.0022
23-05-2019,1.0033
22-05-2019,1.0097
21-05-2019,1.0111
20-05-2019,1.0086
17-05-2019,1.011
16-05-2019,1.01
15-05-2019,1.0087
14-05-2019,1.0087
13-05-2019,1.0064
10-05-2019,1.0118
09-05-2019,1.015
08-05-2019,1.0203
07-05-2019,1.0196
06-05-2019,1.018
03-05-2019,1.0166
02-05-2019,1.0191
01-05-2019,1.0181
30-04-2019,1.0193
29-04-2019,1.0197
26-04-2019,1.0196
25-04-2019,1.0203
24-04-2019,1.0204
23-04-2019,1.0203
22-04-2019,1.0154
19-04-2019,1.0146
18-04-2019,1.0154
17-04-2019,1.0105
16-04-2019,1.008
15-04-2019,1.0041
12-04-2019,1.0024
11-04-2019,1.003
10-04-2019,1.0027
09-04-2019,1
08-04-2019,0.9989
05-04-2019,1.0003
04-04-2019,1
03-04-2019,0.9982
02-04-2019,0.9979
01-04-2019,0.9987
29-03-2019,0.9952
28-03-2019,0.9956
27-03-2019,0.9949
26-03-2019,0.9944
25-03-2019,0.9924
22-03-2019,0.9936
21-03-2019,0.992
20-03-2019,0.9926
19-03-2019,0.9992
18-03-2019,1.0014
15-03-2019,1.0021
14-03-2019,1.0038
13-03-2019,1.0041
12-03-2019,1.0077
11-03-2019,1.0106
08-03-2019,1.0082
07-03-2019,1.0113
06-03-2019,1.0049
05-03-2019,1.0041
04-03-2019,0.999
01-03-2019,0.9993
28-02-2019,0.9982
27-02-2019,1.0015
26-02-2019,0.9996
25-02-2019,1.0007
22-02-2019,1.0004
21-02-2019,1.001
20-02-2019,1.0003
19-02-2019,1.001
18-02-2019,1.0049
15-02-2019,1.0052
14-02-2019,1.0049
13-02-2019,1.0092
12-02-2019,1.0067
11-02-2019,1.0039
08-02-2019,1.0005
07-02-2019,1.0021
06-02-2019,1.0021
05-02-2019,0.9998
04-02-2019,0.9978
01-02-2019,0.9956
31-01-2019,0.9942
30-01-2019,0.9942
29-01-2019,0.9946
28-01-2019,0.9918
25-01-2019,0.9939
24-01-2019,0.9964
23-01-2019,0.9949
22-01-2019,0.9973
21-01-2019,0.9972
18-01-2019,0.9954
17-01-2019,0.9942
16-01-2019,0.9903
15-01-2019,0.9878
14-01-2019,0.981
11-01-2019,0.9835
10-01-2019,0.9845
09-01-2019,0.9744
08-01-2019,0.9813
07-01-2019,0.9797
04-01-2019,0.9876
03-01-2019,0.9868
02-01-2019,0.9901
01-01-2019,0.9816
31-12-2018,0.9821
28-12-2018,0.9846
27-12-2018,0.988
26-12-2018,0.9957
25-12-2018,0.9872
24-12-2018,0.9863
21-12-2018,0.9938
20-12-2018,0.9879
19-12-2018,0.9946
18-12-2018,0.9923
17-12-2018,0.9929
14-12-2018,0.998
13-12-2018,0.9942
12-12-2018,0.9935
11-12-2018,0.9933
10-12-2018,0.9904
07-12-2018,0.992
06-12-2018,0.9926
05-12-2018,0.9977
04-12-2018,0.9974
03-12-2018,0.9975
30-11-2018,0.9979
29-11-2018,0.9961
28-11-2018,0.9941
27-11-2018,0.9988
26-11-2018,0.9983
23-11-2018,0.9974
22-11-2018,0.995
21-11-2018,0.9949
20-11-2018,0.9954
19-11-2018,0.9935
16-11-2018,0.9999
15-11-2018,1.0067
14-11-2018,1.0069
13-11-2018,1.007
12-11-2018,1.0109
09-11-2018,1.0056
08-11-2018,1.0059
07-11-2018,1.0023
06-11-2018,1.0025
05-11-2018,1.0045
02-11-2018,1.0035
01-11-2018,1.0021
31-10-2018,1.0085
30-10-2018,1.0052
29-10-2018,1.0019
26-10-2018,0.997
25-10-2018,0.9986
24-10-2018,0.9979
23-10-2018,0.9949
22-10-2018,0.996
19-10-2018,0.996
18-10-2018,0.9957
17-10-2018,0.9953
16-10-2018,0.9907
15-10-2018,0.9874
12-10-2018,0.9929
11-10-2018,0.9894
10-10-2018,0.9901
09-10-2018,0.9922
08-10-2018,0.9926
05-10-2018,0.992
04-10-2018,0.9917
03-10-2018,0.9924
02-10-2018,0.9839
01-10-2018,0.9841
28-09-2018,0.9817
27-09-2018,0.9773
26-09-2018,0.9661
25-09-2018,0.965
24-09-2018,0.9643
21-09-2018,0.9587
20-09-2018,0.959
19-09-2018,0.9672
18-09-2018,0.9645
17-09-2018,0.9626
14-09-2018,0.9684
13-09-2018,0.9654
12-09-2018,0.9709
11-09-2018,0.9723
10-09-2018,0.9751
07-09-2018,0.9692
06-09-2018,0.9652
05-09-2018,0.9717
04-09-2018,0.9745
03-09-2018,0.9693
31-08-2018,0.9689
30-08-2018,0.9691
29-08-2018,0.9705
28-08-2018,0.9763
27-08-2018,0.9799
24-08-2018,0.9835
23-08-2018,0.9862
22-08-2018,0.9831
21-08-2018,0.9855
20-08-2018,0.9916
17-08-2018,0.9958
16-08-2018,0.9969
15-08-2018,0.9936
14-08-2018,0.9942
13-08-2018,0.9934
10-08-2018,0.9952
09-08-2018,0.9936
08-08-2018,0.9933
07-08-2018,0.9956
06-08-2018,0.9972
03-08-2018,0.9941
02-08-2018,0.9952
01-08-2018,0.9921
31-07-2018,0.9903
30-07-2018,0.9882
27-07-2018,0.9945
26-07-2018,0.9942
25-07-2018,0.9919
24-07-2018,0.9936
23-07-2018,0.9922
20-07-2018,0.9923
19-07-2018,0.9987
18-07-2018,0.999
17-07-2018,1.0001
16-07-2018,0.9968
13-07-2018,1.0017
12-07-2018,1.0024
11-07-2018,0.9959
10-07-2018,0.9919
09-07-2018,0.9915
06-07-2018,0.9893
05-07-2018,0.9931
04-07-2018,0.993
03-07-2018,0.9925
02-07-2018,0.9936
29-06-2018,0.9906
28-06-2018,0.9975
27-06-2018,0.9973
26-06-2018,0.9912
25-06-2018,0.9873
22-06-2018,0.9881
21-06-2018,0.9923
20-06-2018,0.9962
19-06-2018,0.995
18-06-2018,0.9952
15-06-2018,0.9976
14-06-2018,0.997
13-06-2018,0.9855
12-06-2018,0.9868
11-06-2018,0.9854
08-06-2018,0.9857
07-06-2018,0.9805
06-06-2018,0.9865
05-06-2018,0.9844
04-06-2018,0.9877
01-06-2018,0.9882
31-05-2018,0.9858
30-05-2018,0.9891
29-05-2018,0.9913
28-05-2018,0.9936
25-05-2018,0.991
24-05-2018,0.9916
23-05-2018,0.9957
22-05-2018,0.9928
21-05-2018,0.9973
18-05-2018,0.998
17-05-2018,1.0015
16-05-2018,1.0012
15-05-2018,1.0013
14-05-2018,1.0006
11-05-2018,0.9998
10-05-2018,1.0036
09-05-2018,1.005
08-05-2018,1.0017
07-05-2018,1.0027
04-05-2018,1
03-05-2018,0.9975
02-05-2018,0.9988
01-05-2018,0.9966
30-04-2018,0.9909
27-04-2018,0.9877
26-04-2018,0.9891
25-04-2018,0.9833
24-04-2018,0.9789
23-04-2018,0.9782
20-04-2018,0.9746
19-04-2018,0.9713
18-04-2018,0.9687
17-04-2018,0.9663
16-04-2018,0.96
13-04-2018,0.9622
12-04-2018,0.9624
11-04-2018,0.9577
10-04-2018,0.9569
09-04-2018,0.9562
06-04-2018,0.9591
05-04-2018,0.9635
04-04-2018,0.9608
03-04-2018,0.9589
02-04-2018,0.9551
30-03-2018,0.954
29-03-2018,0.9564
28-03-2018,0.9567
27-03-2018,0.9468
26-03-2018,0.9456
23-03-2018,0.9474
22-03-2018,0.9492
21-03-2018,0.9497
20-03-2018,0.9565
19-03-2018,0.9511
16-03-2018,0.952
15-03-2018,0.9514
14-03-2018,0.9449
13-03-2018,0.9441
12-03-2018,0.9476
09-03-2018,0.9513
