Date,AUD
09-09-2022,0.6842
08-09-2022,0.6751
07-09-2022,0.6769
06-09-2022,0.6735
05-09-2022,0.6797
02-09-2022,0.6812
01-09-2022,0.6788
31-08-2022,0.6842
30-08-2022,0.6854
29-08-2022,0.6903
26-08-2022,0.6897
25-08-2022,0.6981
24-08-2022,0.6909
23-08-2022,0.6931
22-08-2022,0.6877
19-08-2022,0.6875
18-08-2022,0.6917
17-08-2022,0.6934
16-08-2022,0.7022
15-08-2022,0.7023
12-08-2022,0.7121
11-08-2022,0.7106
10-08-2022,0.7089
09-08-2022,0.6966
08-08-2022,0.6988
05-08-2022,0.6911
04-08-2022,0.6971
03-08-2022,0.6948
02-08-2022,0.692
01-08-2022,0.7023
29-07-2022,0.6985
28-07-2022,0.6989
27-07-2022,0.6992
26-07-2022,0.6939
25-07-2022,0.6955
22-07-2022,0.6929
21-07-2022,0.6934
20-07-2022,0.6888
19-07-2022,0.6897
18-07-2022,0.6812
15-07-2022,0.6793
14-07-2022,0.675
13-07-2022,0.676
12-07-2022,0.6758
11-07-2022,0.6734
08-07-2022,0.6857
07-07-2022,0.6838
06-07-2022,0.6779
05-07-2022,0.6802
04-07-2022,0.6865
01-07-2022,0.6814
30-06-2022,0.6903
29-06-2022,0.688
28-06-2022,0.6908
27-06-2022,0.6926
24-06-2022,0.6945
23-06-2022,0.6897
22-06-2022,0.6927
21-06-2022,0.6971
20-06-2022,0.6951
17-06-2022,0.6932
16-06-2022,0.7047
15-06-2022,0.7003
14-06-2022,0.6871
13-06-2022,0.6923
10-06-2022,0.7058
09-06-2022,0.7098
08-06-2022,0.7194
07-06-2022,0.7232
06-06-2022,0.7193
03-06-2022,0.7207
02-06-2022,0.7265
01-06-2022,0.7175
31-05-2022,0.7177
30-05-2022,0.7196
27-05-2022,0.7162
26-05-2022,0.7098
25-05-2022,0.7091
24-05-2022,0.7106
23-05-2022,0.7109
20-05-2022,0.704
19-05-2022,0.7049
18-05-2022,0.6955
17-05-2022,0.7029
16-05-2022,0.6971
13-05-2022,0.694
12-05-2022,0.6856
11-05-2022,0.6938
10-05-2022,0.6938
09-05-2022,0.6952
06-05-2022,0.7076
05-05-2022,0.7112
04-05-2022,0.726
03-05-2022,0.7096
02-05-2022,0.705
29-04-2022,0.7061
28-04-2022,0.7097
27-04-2022,0.7126
26-04-2022,0.7123
25-04-2022,0.7178
22-04-2022,0.7244
21-04-2022,0.7374
20-04-2022,0.745
19-04-2022,0.7374
18-04-2022,0.7349
15-04-2022,0.7395
14-04-2022,0.7419
13-04-2022,0.7451
12-04-2022,0.7456
11-04-2022,0.7417
08-04-2022,0.7458
07-04-2022,0.748
06-04-2022,0.7512
05-04-2022,0.7579
04-04-2022,0.7543
01-04-2022,0.7496
31-03-2022,0.7482
30-03-2022,0.7509
29-03-2022,0.7509
28-03-2022,0.7489
25-03-2022,0.7515
24-03-2022,0.7513
23-03-2022,0.7499
22-03-2022,0.747
21-03-2022,0.74
18-03-2022,0.7415
17-03-2022,0.7376
16-03-2022,0.729
15-03-2022,0.7196
14-03-2022,0.7188
11-03-2022,0.7293
10-03-2022,0.7358
09-03-2022,0.7322
08-03-2022,0.7269
07-03-2022,0.7317
04-03-2022,0.737
03-03-2022,0.7329
02-03-2022,0.7297
01-03-2022,0.7252
28-02-2022,0.7263
25-02-2022,0.7226
24-02-2022,0.7163
23-02-2022,0.7234
22-02-2022,0.7219
21-02-2022,0.719
18-02-2022,0.7177
17-02-2022,0.7187
16-02-2022,0.7195
15-02-2022,0.7152
14-02-2022,0.7127
11-02-2022,0.7137
10-02-2022,0.7167
09-02-2022,0.7179
08-02-2022,0.7146
07-02-2022,0.7126
04-02-2022,0.7072
03-02-2022,0.7141
02-02-2022,0.7137
01-02-2022,0.7129
31-01-2022,0.7067
28-01-2022,0.6988
27-01-2022,0.7033
26-01-2022,0.7115
25-01-2022,0.7151
24-01-2022,0.7145
21-01-2022,0.7185
20-01-2022,0.7226
19-01-2022,0.7211
18-01-2022,0.7185
17-01-2022,0.7217
14-01-2022,0.7208
13-01-2022,0.7283
12-01-2022,0.7284
11-01-2022,0.721
10-01-2022,0.717
07-01-2022,0.7181
06-01-2022,0.7162
05-01-2022,0.7221
04-01-2022,0.7236
03-01-2022,0.719
31-12-2021,0.7263
30-12-2021,0.7256
29-12-2021,0.725
28-12-2021,0.7229
27-12-2021,0.7239
24-12-2021,0.7221
23-12-2021,0.7244
22-12-2021,0.7214
21-12-2021,0.7155
20-12-2021,0.7112
17-12-2021,0.7125
16-12-2021,0.7184
15-12-2021,0.7169
14-12-2021,0.7104
13-12-2021,0.7131
10-12-2021,0.7172
09-12-2021,0.7149
08-12-2021,0.7172
07-12-2021,0.7119
06-12-2021,0.705
03-12-2021,0.7001
02-12-2021,0.7094
01-12-2021,0.7105
30-11-2021,0.7127
29-11-2021,0.7143
26-11-2021,0.7123
25-11-2021,0.719
24-11-2021,0.7196
23-11-2021,0.7228
22-11-2021,0.7225
19-11-2021,0.7235
18-11-2021,0.7277
17-11-2021,0.7267
16-11-2021,0.7303
15-11-2021,0.7347
12-11-2021,0.7332
11-11-2021,0.7294
10-11-2021,0.7327
09-11-2021,0.7378
08-11-2021,0.7423
05-11-2021,0.74
04-11-2021,0.7401
03-11-2021,0.7448
02-11-2021,0.7429
01-11-2021,0.7526
29-10-2021,0.7518
28-10-2021,0.7544
27-10-2021,0.7517
26-10-2021,0.7501
25-10-2021,0.7491
22-10-2021,0.7466
21-10-2021,0.7467
20-10-2021,0.7516
19-10-2021,0.7474
18-10-2021,0.7411
15-10-2021,0.7421
14-10-2021,0.7416
13-10-2021,0.7379
12-10-2021,0.735
11-10-2021,0.7351
08-10-2021,0.7309
07-10-2021,0.7312
06-10-2021,0.7272
05-10-2021,0.7292
04-10-2021,0.7281
01-10-2021,0.7258
30-09-2021,0.7227
29-09-2021,0.7176
28-09-2021,0.7236
27-09-2021,0.7286
24-09-2021,0.7262
23-09-2021,0.7295
22-09-2021,0.7247
21-09-2021,0.7231
20-09-2021,0.7252
17-09-2021,0.7265
16-09-2021,0.7292
15-09-2021,0.7333
14-09-2021,0.732
13-09-2021,0.7369
10-09-2021,0.7356
09-09-2021,0.7368
08-09-2021,0.7365
07-09-2021,0.7386
06-09-2021,0.7439
03-09-2021,0.746
02-09-2021,0.74
01-09-2021,0.7366
31-08-2021,0.7316
30-08-2021,0.7296
27-08-2021,0.7312
26-08-2021,0.7237
25-08-2021,0.7276
24-08-2021,0.7258
23-08-2021,0.7209
20-08-2021,0.7132
19-08-2021,0.7147
18-08-2021,0.7232
17-08-2021,0.7253
16-08-2021,0.7338
13-08-2021,0.737
12-08-2021,0.7335
11-08-2021,0.7374
10-08-2021,0.735
09-08-2021,0.7333
06-08-2021,0.7356
05-08-2021,0.7405
04-08-2021,0.7379
03-08-2021,0.7396
02-08-2021,0.7361
30-07-2021,0.7344
29-07-2021,0.7396
28-07-2021,0.7376
27-07-2021,0.7362
26-07-2021,0.7385
23-07-2021,0.7366
22-07-2021,0.7379
21-07-2021,0.7359
20-07-2021,0.733
19-07-2021,0.7344
16-07-2021,0.7401
15-07-2021,0.7423
14-07-2021,0.7481
13-07-2021,0.7447
12-07-2021,0.7476
09-07-2021,0.7488
08-07-2021,0.7429
07-07-2021,0.7487
06-07-2021,0.7497
05-07-2021,0.753
02-07-2021,0.7526
01-07-2021,0.747
30-06-2021,0.7498
29-06-2021,0.7512
28-06-2021,0.7567
25-06-2021,0.759
24-06-2021,0.7583
23-06-2021,0.7575
22-06-2021,0.7554
21-06-2021,0.7535
18-06-2021,0.7479
17-06-2021,0.7552
16-06-2021,0.761
15-06-2021,0.7687
14-06-2021,0.7712
11-06-2021,0.7708
10-06-2021,0.7754
09-06-2021,0.7731
08-06-2021,0.7742
07-06-2021,0.7754
04-06-2021,0.7739
03-06-2021,0.7658
02-06-2021,0.7754
01-06-2021,0.7754
31-05-2021,0.7734
28-05-2021,0.7712
27-05-2021,0.7747
26-05-2021,0.7743
25-05-2021,0.7751
24-05-2021,0.7752
21-05-2021,0.7732
20-05-2021,0.7776
19-05-2021,0.7728
18-05-2021,0.7792
17-05-2021,0.7764
14-05-2021,0.7771
13-05-2021,0.773
12-05-2021,0.7725
11-05-2021,0.7842
10-05-2021,0.783
07-05-2021,0.7844
06-05-2021,0.7782
05-05-2021,0.7747
04-05-2021,0.7707
03-05-2021,0.7763
30-04-2021,0.7716
29-04-2021,0.7766
28-04-2021,0.7791
27-04-2021,0.7765
26-04-2021,0.78
23-04-2021,0.7739
22-04-2021,0.7707
21-04-2021,0.7754
20-04-2021,0.7726
19-04-2021,0.7759
16-04-2021,0.7734
15-04-2021,0.7752
14-04-2021,0.7728
13-04-2021,0.7641
12-04-2021,0.7623
09-04-2021,0.7623
08-04-2021,0.7653
07-04-2021,0.7614
06-04-2021,0.7664
05-04-2021,0.7651
02-04-2021,0.761
01-04-2021,0.7617
31-03-2021,0.7598
30-03-2021,0.7597
29-03-2021,0.7633
26-03-2021,0.7637
25-03-2021,0.758
24-03-2021,0.7582
23-03-2021,0.7624
22-03-2021,0.7746
19-03-2021,0.7742
18-03-2021,0.7759
17-03-2021,0.7798
16-03-2021,0.7746
15-03-2021,0.7755
12-03-2021,0.7764
11-03-2021,0.779
10-03-2021,0.7736
09-03-2021,0.7714
08-03-2021,0.765
05-03-2021,0.7686
04-03-2021,0.7726
03-03-2021,0.7775
02-03-2021,0.782
01-03-2021,0.7772
26-02-2021,0.7706
25-02-2021,0.7873
24-02-2021,0.7968
23-02-2021,0.7911
22-02-2021,0.7916
19-02-2021,0.7869
18-02-2021,0.7768
17-02-2021,0.7751
16-02-2021,0.7758
15-02-2021,0.7781
12-02-2021,0.7761
11-02-2021,0.7752
10-02-2021,0.7722
09-02-2021,0.7739
08-02-2021,0.7702
05-02-2021,0.7678
04-02-2021,0.76
03-02-2021,0.7618
02-02-2021,0.7607
01-02-2021,0.7621
29-01-2021,0.7644
28-01-2021,0.7683
27-01-2021,0.7663
26-01-2021,0.7747
25-01-2021,0.7713
22-01-2021,0.7715
21-01-2021,0.7764
20-01-2021,0.7747
19-01-2021,0.7695
18-01-2021,0.7681
15-01-2021,0.7703
14-01-2021,0.7778
13-01-2021,0.7733
12-01-2021,0.7772
11-01-2021,0.7697
08-01-2021,0.7757
07-01-2021,0.7769
06-01-2021,0.7802
05-01-2021,0.7759
04-01-2021,0.7665
01-01-2021,0.7694
31-12-2020,0.7694
30-12-2020,0.7686
29-12-2020,0.7606
28-12-2020,0.7579
25-12-2020,0.7605
24-12-2020,0.7597
23-12-2020,0.7575
22-12-2020,0.7523
21-12-2020,0.7587
18-12-2020,0.7622
17-12-2020,0.7622
16-12-2020,0.7577
15-12-2020,0.7559
14-12-2020,0.7535
11-12-2020,0.7533
10-12-2020,0.7535
09-12-2020,0.7447
08-12-2020,0.7411
07-12-2020,0.7421
04-12-2020,0.7425
03-12-2020,0.7439
02-12-2020,0.7416
01-12-2020,0.7371
30-11-2020,0.7344
27-11-2020,0.7387
26-11-2020,0.7362
25-11-2020,0.7365
24-11-2020,0.7361
23-11-2020,0.7286
20-11-2020,0.7302
19-11-2020,0.7288
18-11-2020,0.7305
17-11-2020,0.7301
16-11-2020,0.732
13-11-2020,0.727
12-11-2020,0.7232
11-11-2020,0.7281
10-11-2020,0.7284
09-11-2020,0.7284
06-11-2020,0.7258
05-11-2020,0.7283
04-11-2020,0.7182
03-11-2020,0.7164
02-11-2020,0.7055
30-10-2020,0.7028
29-10-2020,0.7029
28-10-2020,0.7045
27-10-2020,0.7129
26-10-2020,0.7123
23-10-2020,0.7139
22-10-2020,0.7118
21-10-2020,0.7117
20-10-2020,0.7048
19-10-2020,0.7074
16-10-2020,0.7081
15-10-2020,0.7094
14-10-2020,0.7162
13-10-2020,0.7161
12-10-2020,0.7209
09-10-2020,0.724
08-10-2020,0.7165
07-10-2020,0.7139
06-10-2020,0.7102
05-10-2020,0.7181
02-10-2020,0.7161
01-10-2020,0.7185
30-09-2020,0.7162
29-09-2020,0.713
28-09-2020,0.7071
25-09-2020,0.7031
24-09-2020,0.7047
23-09-2020,0.7072
22-09-2020,0.7171
21-09-2020,0.7224
18-09-2020,0.7289
17-09-2020,0.7313
16-09-2020,0.7306
15-09-2020,0.7302
14-09-2020,0.7288
11-09-2020,0.7284
10-09-2020,0.7258
09-09-2020,0.7283
08-09-2020,0.7214
07-09-2020,0.7277
04-09-2020,0.7282
03-09-2020,0.7273
02-09-2020,0.7338
01-09-2020,0.7372
31-08-2020,0.7376
28-08-2020,0.7365
27-08-2020,0.7259
26-08-2020,0.7233
25-08-2020,0.7195
24-08-2020,0.7163
21-08-2020,0.7161
20-08-2020,0.7192
19-08-2020,0.7182
18-08-2020,0.7243
17-08-2020,0.7214
14-08-2020,0.7171
13-08-2020,0.7149
12-08-2020,0.7162
11-08-2020,0.7143
10-08-2020,0.715
07-08-2020,0.7157
06-08-2020,0.7236
05-08-2020,0.7192
04-08-2020,0.716
03-08-2020,0.7124
31-07-2020,0.7143
30-07-2020,0.7195
29-07-2020,0.7188
28-07-2020,0.7158
27-07-2020,0.7149
24-07-2020,0.7105
23-07-2020,0.7098
22-07-2020,0.714
21-07-2020,0.7128
20-07-2020,0.7016
17-07-2020,0.6996
16-07-2020,0.6971
15-07-2020,0.7008
14-07-2020,0.6975
13-07-2020,0.694
10-07-2020,0.695
09-07-2020,0.6964
08-07-2020,0.6982
07-07-2020,0.6947
06-07-2020,0.6973
03-07-2020,0.6939
02-07-2020,0.6924
01-07-2020,0.6915
30-06-2020,0.6903
29-06-2020,0.6866
26-06-2020,0.6865
25-06-2020,0.6887
24-06-2020,0.6869
23-06-2020,0.693
22-06-2020,0.6908
19-06-2020,0.6835
18-06-2020,0.6852
17-06-2020,0.6884
16-06-2020,0.6889
15-06-2020,0.6919
12-06-2020,0.6866
11-06-2020,0.6855
10-06-2020,0.6998
09-06-2020,0.6961
08-06-2020,0.7021
05-06-2020,0.6969
04-06-2020,0.6942
03-06-2020,0.6921
02-06-2020,0.6897
01-06-2020,0.6798
29-05-2020,0.6667
28-05-2020,0.6637
27-05-2020,0.6622
26-05-2020,0.6653
25-05-2020,0.6545
22-05-2020,0.6537
21-05-2020,0.6565
20-05-2020,0.6597
19-05-2020,0.6537
18-05-2020,0.6524
15-05-2020,0.6413
14-05-2020,0.6462
13-05-2020,0.6455
12-05-2020,0.6471
11-05-2020,0.6489
08-05-2020,0.6532
07-05-2020,0.6495
06-05-2020,0.64
05-05-2020,0.6431
04-05-2020,0.6428
01-05-2020,0.6418
30-04-2020,0.6512
29-04-2020,0.6557
28-04-2020,0.6491
27-04-2020,0.6465
24-04-2020,0.6371
23-04-2020,0.637
22-04-2020,0.6323
21-04-2020,0.628
20-04-2020,0.6336
17-04-2020,0.6366
16-04-2020,0.6327
15-04-2020,0.6319
14-04-2020,0.6442
13-04-2020,0.6382
10-04-2020,0.6349
09-04-2020,0.634
08-04-2020,0.623
07-04-2020,0.617
06-04-2020,0.6088
03-04-2020,0.5997
02-04-2020,0.6061
01-04-2020,0.6071
31-03-2020,0.6131
30-03-2020,0.6174
27-03-2020,0.6168
26-03-2020,0.6063
25-03-2020,0.5959
24-03-2020,0.5958
23-03-2020,0.5838
20-03-2020,0.5785
19-03-2020,0.5743
18-03-2020,0.5773
17-03-2020,0.6
16-03-2020,0.6117
13-03-2020,0.6203
12-03-2020,0.6236
11-03-2020,0.6484
10-03-2020,0.6505
09-03-2020,0.6587
06-03-2020,0.6636
05-03-2020,0.6614
04-03-2020,0.6627
03-03-2020,0.6584
02-03-2020,0.6537
28-02-2020,0.6515
27-02-2020,0.6569
26-02-2020,0.6544
25-02-2020,0.6604
24-02-2020,0.6605
21-02-2020,0.6627
20-02-2020,0.6615
19-02-2020,0.6675
18-02-2020,0.6686
17-02-2020,0.6714
14-02-2020,0.6714
13-02-2020,0.6719
12-02-2020,0.6737
11-02-2020,0.6714
10-02-2020,0.6687
07-02-2020,0.6673
06-02-2020,0.673
05-02-2020,0.6746
04-02-2020,0.6739
03-02-2020,0.6692
31-01-2020,0.6692
30-01-2020,0.6722
29-01-2020,0.6754
28-01-2020,0.6762
27-01-2020,0.6761
24-01-2020,0.6832
23-01-2020,0.6847
22-01-2020,0.6844
21-01-2020,0.6845
20-01-2020,0.6873
17-01-2020,0.6879
16-01-2020,0.6898
15-01-2020,0.6902
14-01-2020,0.6902
13-01-2020,0.6904
10-01-2020,0.6901
09-01-2020,0.6858
08-01-2020,0.6866
07-01-2020,0.687
06-01-2020,0.694
03-01-2020,0.695
02-01-2020,0.6993
01-01-2020,0.7017
31-12-2019,0.7021
30-12-2019,0.6994
27-12-2019,0.698
26-12-2019,0.6945
25-12-2019,0.692
24-12-2019,0.6922
23-12-2019,0.6922
20-12-2019,0.69
19-12-2019,0.6886
18-12-2019,0.6853
17-12-2019,0.6851
16-12-2019,0.6885
13-12-2019,0.6876
12-12-2019,0.6909
11-12-2019,0.6876
10-12-2019,0.6809
09-12-2019,0.6823
06-12-2019,0.6841
05-12-2019,0.6834
04-12-2019,0.6849
03-12-2019,0.6847
02-12-2019,0.6819
29-11-2019,0.6763
28-11-2019,0.677
27-11-2019,0.6776
26-11-2019,0.6788
25-11-2019,0.6779
22-11-2019,0.6786
21-11-2019,0.6787
20-11-2019,0.6803
19-11-2019,0.6828
18-11-2019,0.6811
15-11-2019,0.6817
14-11-2019,0.6786
13-11-2019,0.6838
12-11-2019,0.6841
11-11-2019,0.6851
08-11-2019,0.6863
07-11-2019,0.6898
06-11-2019,0.6884
05-11-2019,0.6893
04-11-2019,0.6884
01-11-2019,0.6904
31-10-2019,0.6894
30-10-2019,0.6903
29-10-2019,0.6865
28-10-2019,0.6838
25-10-2019,0.6823
24-10-2019,0.6819
23-10-2019,0.6853
22-10-2019,0.6855
21-10-2019,0.6868
18-10-2019,0.6856
17-10-2019,0.6824
16-10-2019,0.6759
15-10-2019,0.6753
14-10-2019,0.6775
11-10-2019,0.6794
10-10-2019,0.6761
09-10-2019,0.6725
08-10-2019,0.6728
07-10-2019,0.6733
04-10-2019,0.6771
03-10-2019,0.6742
02-10-2019,0.6707
01-10-2019,0.6704
30-09-2019,0.675
27-09-2019,0.6764
26-09-2019,0.6749
25-09-2019,0.6751
24-09-2019,0.6801
23-09-2019,0.6773
20-09-2019,0.6766
19-09-2019,0.6792
18-09-2019,0.6828
17-09-2019,0.6866
16-09-2019,0.6865
13-09-2019,0.6879
12-09-2019,0.6866
11-09-2019,0.6862
10-09-2019,0.6861
09-09-2019,0.6862
06-09-2019,0.6846
05-09-2019,0.6815
04-09-2019,0.6797
03-09-2019,0.676
02-09-2019,0.6716
30-08-2019,0.6733
29-08-2019,0.6728
28-08-2019,0.6734
27-08-2019,0.6752
26-08-2019,0.6775
23-08-2019,0.6756
22-08-2019,0.6757
21-08-2019,0.6781
20-08-2019,0.6778
19-08-2019,0.6764
16-08-2019,0.6779
15-08-2019,0.6775
14-08-2019,0.6748
13-08-2019,0.6799
12-08-2019,0.6752
09-08-2019,0.6786
08-08-2019,0.6802
07-08-2019,0.6757
06-08-2019,0.6761
05-08-2019,0.6756
02-08-2019,0.6801
01-08-2019,0.68
31-07-2019,0.6845
30-07-2019,0.6872
29-07-2019,0.6902
26-07-2019,0.6911
25-07-2019,0.6951
24-07-2019,0.6977
23-07-2019,0.7005
22-07-2019,0.7036
19-07-2019,0.7042
18-07-2019,0.7075
17-07-2019,0.701
16-07-2019,0.7012
15-07-2019,0.7039
12-07-2019,0.702
11-07-2019,0.6974
10-07-2019,0.6959
09-07-2019,0.6928
08-07-2019,0.6972
05-07-2019,0.698
04-07-2019,0.7022
03-07-2019,0.7029
02-07-2019,0.6994
01-07-2019,0.6966
28-06-2019,0.702
27-06-2019,0.7009
26-06-2019,0.6985
25-06-2019,0.6961
24-06-2019,0.6963
21-06-2019,0.6926
20-06-2019,0.6923
19-06-2019,0.6881
18-06-2019,0.6877
17-06-2019,0.6853
14-06-2019,0.6872
13-06-2019,0.6915
12-06-2019,0.6928
11-06-2019,0.6962
10-06-2019,0.6961
07-06-2019,0.7001
06-06-2019,0.6977
05-06-2019,0.697
04-06-2019,0.6991
03-06-2019,0.6977
31-05-2019,0.6938
30-05-2019,0.6912
29-05-2019,0.6917
28-05-2019,0.6924
27-05-2019,0.6918
24-05-2019,0.6927
23-05-2019,0.6901
22-05-2019,0.6882
21-05-2019,0.6883
20-05-2019,0.6908
17-05-2019,0.6868
16-05-2019,0.6892
15-05-2019,0.6928
14-05-2019,0.6944
13-05-2019,0.6944
10-05-2019,0.7002
09-05-2019,0.6989
08-05-2019,0.6988
07-05-2019,0.7012
06-05-2019,0.6991
03-05-2019,0.7018
02-05-2019,0.7
01-05-2019,0.7015
30-04-2019,0.7048
29-04-2019,0.7056
26-04-2019,0.7042
25-04-2019,0.7015
24-04-2019,0.7015
23-04-2019,0.7102
22-04-2019,0.7134
19-04-2019,0.7152
18-04-2019,0.7151
17-04-2019,0.7179
16-04-2019,0.7175
15-04-2019,0.7173
12-04-2019,0.7173
11-04-2019,0.7124
10-04-2019,0.7171
09-04-2019,0.7124
08-04-2019,0.7127
05-04-2019,0.7105
04-04-2019,0.7112
03-04-2019,0.7113
02-04-2019,0.7071
01-04-2019,0.7112
29-03-2019,0.7096
28-03-2019,0.7074
27-03-2019,0.7084
26-03-2019,0.7135
25-03-2019,0.7112
22-03-2019,0.7083
21-03-2019,0.7112
20-03-2019,0.7116
19-03-2019,0.7088
18-03-2019,0.7104
15-03-2019,0.7085
14-03-2019,0.7064
13-03-2019,0.7094
12-03-2019,0.7082
11-03-2019,0.707
08-03-2019,0.7045
07-03-2019,0.7016
06-03-2019,0.7032
05-03-2019,0.7084
04-03-2019,0.7092
01-03-2019,0.7079
28-02-2019,0.7094
27-02-2019,0.7138
26-02-2019,0.7186
25-02-2019,0.7167
22-02-2019,0.7129
21-02-2019,0.7092
20-02-2019,0.7165
19-02-2019,0.7165
18-02-2019,0.713
15-02-2019,0.7141
14-02-2019,0.7106
13-02-2019,0.709
12-02-2019,0.7095
11-02-2019,0.7062
08-02-2019,0.7088
07-02-2019,0.7101
06-02-2019,0.7105
05-02-2019,0.7234
04-02-2019,0.7226
01-02-2019,0.725
31-01-2019,0.7273
30-01-2019,0.7248
29-01-2019,0.7155
28-01-2019,0.7166
25-01-2019,0.7179
24-01-2019,0.7094
23-01-2019,0.7142
22-01-2019,0.7124
21-01-2019,0.7159
18-01-2019,0.7168
17-01-2019,0.7193
16-01-2019,0.7168
15-01-2019,0.7201
14-01-2019,0.7197
11-01-2019,0.7215
10-01-2019,0.7185
09-01-2019,0.717
08-01-2019,0.714
07-01-2019,0.7148
04-01-2019,0.7113
03-01-2019,0.7006
02-01-2019,0.6985
01-01-2019,0.7053
31-12-2018,0.7049
28-12-2018,0.7047
27-12-2018,0.7033
26-12-2018,0.7066
25-12-2018,0.7036
24-12-2018,0.7049
21-12-2018,0.704
20-12-2018,0.7108
19-12-2018,0.7109
18-12-2018,0.7181
17-12-2018,0.7179
14-12-2018,0.7172
13-12-2018,0.7227
12-12-2018,0.722
11-12-2018,0.7206
10-12-2018,0.719
07-12-2018,0.7208
06-12-2018,0.7236
05-12-2018,0.7268
04-12-2018,0.7338
03-12-2018,0.7358
30-11-2018,0.7306
29-11-2018,0.7319
28-11-2018,0.7306
27-11-2018,0.7225
26-11-2018,0.7221
23-11-2018,0.7233
22-11-2018,0.7254
21-11-2018,0.7263
20-11-2018,0.7214
19-11-2018,0.7294
16-11-2018,0.7332
15-11-2018,0.7277
14-11-2018,0.7232
13-11-2018,0.7218
12-11-2018,0.7173
09-11-2018,0.7226
08-11-2018,0.7256
07-11-2018,0.7276
06-11-2018,0.7247
05-11-2018,0.7211
02-11-2018,0.7193
01-11-2018,0.7206
31-10-2018,0.7073
30-10-2018,0.7105
29-10-2018,0.7055
26-10-2018,0.709
25-10-2018,0.708
24-10-2018,0.706
23-10-2018,0.7086
22-10-2018,0.7081
19-10-2018,0.7119
18-10-2018,0.7099
17-10-2018,0.7109
16-10-2018,0.7141
15-10-2018,0.713
12-10-2018,0.7114
11-10-2018,0.7124
10-10-2018,0.7055
09-10-2018,0.7103
08-10-2018,0.7078
05-10-2018,0.7052
04-10-2018,0.7076
03-10-2018,0.7103
02-10-2018,0.7188
01-10-2018,0.7224
28-09-2018,0.7224
27-09-2018,0.7208
26-09-2018,0.7258
25-09-2018,0.725
24-09-2018,0.7252
21-09-2018,0.729
20-09-2018,0.7292
19-09-2018,0.7263
18-09-2018,0.7219
17-09-2018,0.7182
14-09-2018,0.7153
13-09-2018,0.7195
12-09-2018,0.7169
11-09-2018,0.7119
10-09-2018,0.7115
07-09-2018,0.7107
06-09-2018,0.72
05-09-2018,0.7193
04-09-2018,0.7178
03-09-2018,0.7214
31-08-2018,0.7189
30-08-2018,0.7263
29-08-2018,0.7311
28-08-2018,0.7338
27-08-2018,0.7351
24-08-2018,0.7329
23-08-2018,0.7248
22-08-2018,0.7348
21-08-2018,0.7368
20-08-2018,0.734
17-08-2018,0.7313
16-08-2018,0.7261
15-08-2018,0.7239
14-08-2018,0.7243
13-08-2018,0.727
10-08-2018,0.7302
09-08-2018,0.7373
08-08-2018,0.7431
07-08-2018,0.7421
06-08-2018,0.7387
03-08-2018,0.7404
02-08-2018,0.736
01-08-2018,0.7404
31-07-2018,0.7424
30-07-2018,0.7407
27-07-2018,0.74
26-07-2018,0.7377
25-07-2018,0.7455
24-07-2018,0.7423
23-07-2018,0.7381
20-07-2018,0.7415
19-07-2018,0.7361
18-07-2018,0.7398
17-07-2018,0.7389
16-07-2018,0.7419
13-07-2018,0.7424
12-07-2018,0.7408
11-07-2018,0.7366
10-07-2018,0.7459
09-07-2018,0.7467
06-07-2018,0.743
05-07-2018,0.7387
04-07-2018,0.7386
03-07-2018,0.7386
02-07-2018,0.734
29-06-2018,0.7405
28-06-2018,0.7352
27-06-2018,0.734
26-06-2018,0.7394
25-06-2018,0.7414
22-06-2018,0.744
21-06-2018,0.7379
20-06-2018,0.7368
19-06-2018,0.7381
18-06-2018,0.7423
15-06-2018,0.7442
14-06-2018,0.7478
13-06-2018,0.7578
12-06-2018,0.7573
11-06-2018,0.7609
08-06-2018,0.7601
07-06-2018,0.7624
06-06-2018,0.7667
05-06-2018,0.7616
04-06-2018,0.7648
01-06-2018,0.7569
31-05-2018,0.7568
30-05-2018,0.7575
29-05-2018,0.7505
28-05-2018,0.7546
25-05-2018,0.7548
24-05-2018,0.7576
23-05-2018,0.756
22-05-2018,0.7576
21-05-2018,0.7582
18-05-2018,0.7511
17-05-2018,0.7511
16-05-2018,0.7516
15-05-2018,0.7472
14-05-2018,0.7526
11-05-2018,0.7543
10-05-2018,0.7532
09-05-2018,0.7463
08-05-2018,0.7455
07-05-2018,0.7517
04-05-2018,0.7539
03-05-2018,0.7532
02-05-2018,0.7493
01-05-2018,0.749
30-04-2018,0.753
27-04-2018,0.7581
26-04-2018,0.7554
25-04-2018,0.7565
24-04-2018,0.7604
23-04-2018,0.7605
20-04-2018,0.7672
19-04-2018,0.773
18-04-2018,0.7784
17-04-2018,0.7766
16-04-2018,0.7781
13-04-2018,0.7764
12-04-2018,0.7754
11-04-2018,0.7755
10-04-2018,0.7761
09-04-2018,0.7697
06-04-2018,0.7684
05-04-2018,0.7684
04-04-2018,0.7716
03-04-2018,0.7685
02-04-2018,0.7663
30-03-2018,0.7679
29-03-2018,0.7678
28-03-2018,0.7662
27-03-2018,0.7679
26-03-2018,0.7748
23-03-2018,0.7699
22-03-2018,0.7693
21-03-2018,0.7765
20-03-2018,0.7683
19-03-2018,0.7718
16-03-2018,0.7713
15-03-2018,0.7798
14-03-2018,0.7877
13-03-2018,0.786
